row_id,provider,api_key,method,path,operationId
55,data2crm.com,data2crm.com,DELETE,/application/entity/priceBook/{priceBook_id},deletePriceBookEntity
56,data2crm.com,data2crm.com,PUT,/application/entity/event/bulk,updateEventEntityBulk
57,data2crm.com,data2crm.com,PUT,/application/entity/priceBookItem/bulk,updatePriceBookItemEntityBulk
58,digitalocean.com,digitalocean.com,DELETE,/v2/volumes/{volume_id},volumes_delete
59,digitalocean.com,digitalocean.com,PATCH,/v2/databases/{database_cluster_uuid}/config,databases_patch_config
60,digitalocean.com,digitalocean.com,PATCH,/v2/domains/{domain_name}/records/{domain_record_id},domains_patch_record
61,digitalocean.com,digitalocean.com,PUT,/v2/projects/default,projects_update_default
62,docusign.net,docusign.net,DELETE,/v2.1/accounts/{accountId}/users/{userId}/cloud_storage,CloudStorage_DeleteCloudStorageProviders
63,docusign.net,docusign.net,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/attachments,Attachments_PutAttachments
64,docusign.net,docusign.net,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/signature_image,Recipients_PutRecipientSignatureImage
65,docusign.net,docusign.net,PUT,/v2.1/accounts/{accountId}/workspaces/{workspaceId},Workspace_PutWorkspace
66,doqs.dev,doqs.dev,DELETE,/designer/templates/{id},delete_designer_templates__id__delete
67,dracoon.team,dracoon.team,DELETE,/v4/nodes/files/uploads/{upload_id},cancelFileUpload
68,dracoon.team,dracoon.team,DELETE,/v4/user/account/mfa,useEmergencyCode
69,dracoon.team,dracoon.team,PUT,/v4/provisioning/customers/{customer_id},updateCustomer
70,dracoon.team,dracoon.team,PUT,/v4/system/config/auth/openid/idps/{idp_id},updateOpenIdIdpConfig
71,files.com,files.com,PATCH,/bundles/{id},PatchBundlesId
72,frankiefinancial.io,frankiefinancial.io,DELETE,/document/{documentId},DeleteDocument
73,gambitcomm.local,gambitcomm.local:mimic,PUT,/mimic/access/set/acldb/{databaseName},access_set_acldb
74,gambitcomm.local,gambitcomm.local:mimic,PUT,/mimic/agent/{agentNum}/protocol/msg/tftp/{sessionID}/start,protocol_tftp_session_start
75,gambitcomm.local,gambitcomm.local:mimic,PUT,/mimic/store/set/{var}/{persist},store_set
76,gerermesaffaires.com,gerermesaffaires.com,DELETE,/spaces/{id}/persons/{personId}/details/{designation},
77,gerermesaffaires.com,gerermesaffaires.com,DELETE,/spaces/{spaceId}/common-folders/{id},
78,gitea.io,gitea.io,PATCH,/repos/{owner}/{repo}/releases/{id},repoEditRelease
79,gitlab.com,gitlab.com,DELETE,/v3/projects/{id}/merge_requests/{subscribable_id}/subscription,deleteV3ProjectsIdMergeRequestsSubscribableIdSubscription
80,gitlab.com,gitlab.com,PUT,/v3/users/{id},putV3UsersId
81,googleapis.com,googleapis.com:compute,PATCH,/projects/{project}/regions/{region}/urlMaps/{urlMap},compute.regionUrlMaps.patch
82,googleapis.com,googleapis.com:apigee,PATCH,/v1/{name},apigee.organizations.sites.apicategories.patch
83,googleapis.com,googleapis.com:dfareporting,PUT,/userprofiles/{profileId}/creativeFields/{creativeFieldId}/creativeFieldValues,dfareporting.creativeFieldValues.update
84,googleapis.com,googleapis.com:youtube,PUT,/youtube/v3/playlists,youtube.playlists.update
85,gsmtasks.com,gsmtasks.com,PUT,/accounts/{id}/stripe_set_default_payment_method/,accounts_stripe_set_default_payment_method_update
86,here.com,here.com:tracking,DELETE,/labels/v4/{resourceType}/{resourceId},
87,httpbin.org,httpbin.org,DELETE,/anything/{anything},
88,hubapi.com,hubapi.com:files,PATCH,/files/v3/files/{fileId},patch-/files/v3/files/{fileId}_updateProperties
89,id4i.de,id4i.de,DELETE,/api/v1/organizations/{organizationId}/users/{username}/roles,removeUserRoles
90,id4i.de,id4i.de,PATCH,/api/v1/guids/{id4n},updateGuid
91,id4i.de,id4i.de,PUT,/api/v1/organizations/{organizationId}/addresses/default,updateOrganizationAddress
92,id4i.de,id4i.de,PUT,/api/v1/transfers/{id4n}/sendInfo,prepare
93,illumidesk.com,illumidesk.com,PATCH,/v1/servers/options/server-size/{size}/,servers_options_server_size_update
94,influxdata.com,influxdata.com,PATCH,/notificationEndpoints/{endpointID},PatchNotificationEndpointsID
95,influxdata.com,influxdata.com,PUT,/me/password,PutMePassword
96,intellifi.nl,intellifi.nl,PUT,/kvpairs/{id},updateKvPair
97,intellifi.nl,intellifi.nl,PUT,/spots/{id}/sets/{setId},updateSpotSet
98,iqualify.com,iqualify.com,PATCH,/offerings/{offeringId}/assessments/{assessmentId},
99,iqualify.com,iqualify.com,PUT,/course-mappings/{offeringId}/{externalCourseId},
100,journy.io,journy.io,DELETE,/users,deleteUser
101,jumpseller.com,jumpseller.com,DELETE,/customer_categories/{id}.json,
102,jumpseller.com,jumpseller.com,PUT,/checkout_custom_fields/{id}.json,
103,jumpseller.com,jumpseller.com,PUT,/pages/{id}.json,
104,just-eat.co.uk,just-eat.co.uk,PUT,/driver-at-restaurant,
105,just-eat.co.uk,just-eat.co.uk,PUT,/driver-on-their-way-to-delivery-address,
106,just-eat.co.uk,just-eat.co.uk,PUT,/restaurants/driver/eta,
107,kubernetes.io,kubernetes.io,DELETE,/apis/autoscaling/v2/namespaces/{namespace}/horizontalpodautoscalers/{name},deleteAutoscalingV2NamespacedHorizontalPodAutoscaler
108,kubernetes.io,kubernetes.io,DELETE,/apis/networking.k8s.io/v1alpha1/clustercidrs,deleteNetworkingV1alpha1CollectionClusterCIDR
109,kubernetes.io,kubernetes.io,PATCH,/apis/batch/v1/namespaces/{namespace}/cronjobs/{name},patchBatchV1NamespacedCronJob
110,kubernetes.io,kubernetes.io,PUT,/api/v1/namespaces/{namespace}/serviceaccounts/{name},replaceCoreV1NamespacedServiceAccount
111,launchdarkly.com,launchdarkly.com,PATCH,/projects/{projectKey}/environments/{environmentKey},patchEnvironment
112,launchdarkly.com,launchdarkly.com,PATCH,/segments/{projectKey}/{environmentKey}/{userSegmentKey},patchUserSegment
113,loket.nl,loket.nl,PATCH,/providers/employers/{employerId}/leavePolicies,PatchCopyLeavePolicyByEmployerId
114,loket.nl,loket.nl,PATCH,/providers/users/{providerUserId}/configuredexternaltenant,PatchConfiguredExternalTenantByProviderUserId
115,magento.com,magento.com,DELETE,/V1/negotiable-carts/{cartId}/giftCards/{giftCardCode},negotiableQuoteGiftCardAccountManagementV1DeleteByQuoteIdDelete
116,meraki.com,meraki.com,PUT,/networks/{networkId}/switch/settings/mtu,updateNetworkSwitchSettingsMtu
117,meshery.local,meshery.local,DELETE,/api/system/kubernetes,idDeleteK8SConfig
118,microsoft.com,microsoft.com:graph-beta,DELETE,/groups/{group-id}/events/{event-id}/instances/{event-id1}/extensions/{extension-id},groups.events.instances.DeleteExtensions
119,microsoft.com,microsoft.com:graph-beta,DELETE,/identityGovernance/entitlementManagement/accessPackageResources/{accessPackageResource-id}/accessPackageResourceRoles/{accessPackageResourceRole-id},identityGovernance.entitlementManagement.accessPackageResources.DeleteAccessPackageResourceRoles
120,microsoft.com,microsoft.com:graph-beta,DELETE,/roleManagement/exchange/roleAssignments/{unifiedRoleAssignment-id},roleManagement.exchange.DeleteRoleAssignments
121,microsoft.com,microsoft.com:graph-beta,PATCH,/education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id},education.users.assignments.submissions.UpdateResources
122,mist.com,mist.com,DELETE,/api/v1/orgs/{org_id},deleteOrg
123,mist.com,mist.com,PUT,/api/v1/msps/{msp_id}/orggroups/{orggroup_id},updateMspOrgGroup
124,mist.com,mist.com,PUT,/api/v1/orgs/{org_id}/otherdevices,updateOrgOtherDevices
125,motaword.com,motaword.com,PUT,/projects/{id}/webhooks,updateProjectWebhook
126,naviplancentral.com,naviplancentral.com:factfinder,DELETE,/api/LifeInsurancePolicies/{id},LifeInsurancePolicies_DeleteById
127,naviplancentral.com,naviplancentral.com:factfinder,PUT,/api/FactFinders/{id},FactFinders_PutByIdModel
128,netbox.dev,netbox.dev,DELETE,/dcim/console-server-ports/,dcim_console-server-ports_bulk_delete
129,netbox.dev,netbox.dev,PATCH,/circuits/circuit-types/,circuits_circuit-types_bulk_partial_update
130,netbox.dev,netbox.dev,PATCH,/dcim/interfaces/,dcim_interfaces_bulk_partial_update
131,netbox.dev,netbox.dev,PATCH,/ipam/services/,ipam_services_bulk_partial_update
132,netboxdemo.com,netboxdemo.com,DELETE,/tenancy/tenants/{id}/,tenancy_tenants_delete
133,netboxdemo.com,netboxdemo.com,PATCH,/dcim/console-server-port-templates/{id}/,dcim_console-server-port-templates_partial_update
134,netboxdemo.com,netboxdemo.com,PUT,/ipam/vlans/{id}/,ipam_vlans_update
135,netboxdemo.com,netboxdemo.com,PUT,/virtualization/cluster-groups/{id}/,virtualization_cluster-groups_update
136,netlify.com,netlify.com,PUT,/hooks/{hook_id},updateHook
137,onsched.com,onsched.com:consumer,DELETE,/consumer/v1/customers/{id},
138,onsched.com,onsched.com:setup,DELETE,/setup/v1/locations/{id}/google/service/account,
139,openbankingproject.ch,openbankingproject.ch,PUT,/v1/{payment-service}/{payment-product}/{paymentId}/cancellation-authorisations/{authorisationId},updatePaymentCancellationPsuData
140,openpolicy.local,openpolicy.local,DELETE,/v1/policies/{id},deletePolicyModule
141,osisoft.com,osisoft.com,DELETE,/attributecategories/{webId}/securityentries/{name},AttributeCategory_DeleteSecurityEntry
142,osisoft.com,osisoft.com,DELETE,/notificationrules/{webId}/securityentries/{name},NotificationRule_DeleteSecurityEntry
143,ote-godaddy.com,ote-godaddy.com:certificates,DELETE,/v1/certificates/{certificateId}/callback,certificate_callback_delete
144,payrun.io,payrun.io,DELETE,/Jobs/PayRuns/{JobId},DeletePayRunJob
145,presalytics.io,presalytics.io:ooxml,PUT,/Tables/OpenOfficeXml/{id},tables_tables_openofficexml_put_id
146,probely.com,probely.com,PATCH,/targets/{target_id}/findings/{id}/,
147,readme.io,readme.io,DELETE,/version/{versionId},deleteVersion
148,reverb.com,reverb.com,DELETE,/wants/{id},
149,rumble.run,rumble.run,DELETE,/account/keys/{key_id},removeAccountKey
150,rumble.run,rumble.run,DELETE,/account/sso/groups/{group_mapping_id},removeAccountGroupMapping
151,rumble.run,rumble.run,PUT,/account/keys,createAccountKey
152,salesloft.com,salesloft.com,PUT,/v2/person_stages/{id}.json,
153,semantria.com,semantria.com,DELETE,/blacklist.{content_type},deleteBlacklistItems
154,semantria.com,semantria.com,PUT,/categories.{content_type},updateCategories
155,sendgrid.com,sendgrid.com,DELETE,/asm/groups/{group_id}/suppressions/{email},DELETE_asm-groups-group_id-suppressions-email
156,sendgrid.com,sendgrid.com,DELETE,/teammates/{username},DELETE_v3-teammates-username
157,sendgrid.com,sendgrid.com,PATCH,/marketing/singlesends/{id},PATCH_marketing-singlesends-id
158,sendgrid.com,sendgrid.com,PATCH,/user/webhooks/parse/settings/{hostname},PATCH_user-webhooks-parse-settings-hostname
159,shipengine.com,shipengine.com,PUT,/v1/environment/webhooks/{webhook_id},update_webhook
160,shutterstock.com,shutterstock.com,DELETE,/v2/images/collections/{id},deleteImageCollection
161,smart-me.com,smart-me.com,DELETE,/api/User,User_Delete
162,spotify.com,spotify.com,PUT,/me/shows,save-shows-user
163,staging-ecotaco.com,staging-ecotaco.com,PUT,/accounts,Update User
164,storecove.com,storecove.com,DELETE,/legal_entities/{id},delete_legal_entity
165,stream-io-api.com,stream-io-api.com,DELETE,/segments/{id},DeleteSegment
166,superset.apache.local,superset.apache.local:superset,PUT,/annotation_layer/{pk}/annotation/{annotation_id},
167,svix.com,svix.com,PATCH,/api/v1/app/{app_id}/endpoint/{endpoint_id}/transformation/,set_endpoint_transformation_api_v1_app__app_id__endpoint__endpoint_id__transformation__patch
168,svix.com,svix.com,PUT,/api/v1/app/{app_id}/,update_application_api_v1_app__app_id___put
169,swaggerhub.com,swaggerhub.com,PUT,/projects/{owner}/{projectId}/{specType}/{name},addSpecToProjectV2
170,telnyx.com,telnyx.com,DELETE,/notification_profiles/{id},deleteNotificationProfile
171,telnyx.com,telnyx.com,DELETE,/texml_applications/{id},DeleteTexmlApplication
172,telnyx.com,telnyx.com,PATCH,/porting_orders/{id},updatePortingOrder
173,tl-api.azurewebsites.net,tl-api.azurewebsites.net,DELETE,/api/Package,Package_Delete
174,trello.com,trello.com,DELETE,/members/{idMember}/savedSearches/{idSavedSearch},deleteMembersSavedSearchesByIdMemberByIdSavedSearch
175,trello.com,trello.com,PUT,/lists/{idList}/pos,updateListsPosByIdList
176,trello.com,trello.com,PUT,/members/{idMember}/savedSearches/{idSavedSearch}/name,updateMembersSavedSearchesNameByIdMemberByIdSavedSearch
177,trello.com,trello.com,PUT,/organizations/{idOrg}/prefs/boardVisibilityRestrict/public,updateOrganizationsPrefsBoardVisibilityRestrictPublicByIdOrg
178,twitter.com,twitter.com:current,DELETE,/2/users/{source_user_id}/blocking/{target_user_id},usersIdUnblock
179,victorops.com,victorops.com,PUT,/api-public/v1/profile/{username}/policies/{step},
180,vimeo.com,vimeo.com,DELETE,/users/{user_id}/albums/{album_id},delete_album
181,vimeo.com,vimeo.com,DELETE,/users/{user_id}/albums/{album_id}/videos/{video_id},remove_video_from_album
182,vimeo.com,vimeo.com,PATCH,/me/pictures/{portraitset_id},edit_picture_alt1
183,vmware.local,vmware.local:vrni,PUT,/data-sources/ucs-managers/{id}/snmp-config,updateUcsSnmpConfig
184,vtex.local,vtex.local:Catalog-API,DELETE,/api/catalog/pvt/specification/nonstructured/{Id},
185,vtex.local,vtex.local:Profile-System,PATCH,/api/storage/profile-system/profiles/{profileId}/purchase-info,UpdatePurchaseInformation
186,vtex.local,vtex.local:Marketplace-Protocol,PUT,/{accountName}.vtexcommercestable.com.br/api/order-integration/orders/status,UpdateOrderStatus
187,warwick.ac.uk,warwick.ac.uk:enterobase,PUT,/api/v2.0/{database}/schemes/{barcode},
188,webflow.com,webflow.com,DELETE,/models/{modelId}/dataBundles/{dataBundleId},
189,whatsapp.local,whatsapp.local,DELETE,/groups/{GroupId}/invite,DeleteGroupInvite
190,windows.net,windows.net:graphrbac,DELETE,/{tenantID}/groups/{objectId}/$links/owners/{ownerObjectId},Groups_RemoveOwner
191,xero.com,xero.com:xero_accounting,PUT,/Receipts,createReceipt
192,xtrf.eu,xtrf.eu,PUT,/v2/quotes/{quoteId}/sourceLanguage,updateSourceLanguage_1
193,zoom.us,zoom.us,DELETE,/phone/users/{userId}/calling_plans/{type},unassignCallingPlan
194,zoom.us,zoom.us,DELETE,/users/{userId}/tsp/{tspId},userTSPDelete
195,zoom.us,zoom.us,PATCH,/accounts/{accountId}/plans/addons/status,accountPlanAddonCancel
196,zoom.us,zoom.us,PATCH,/rooms/locations/{locationId}/settings,updateZRLocationSettings
197,zuora.com,zuora.com,PUT,/events/event-triggers/{id},PUT_EventTrigger
198,zuora.com,zuora.com,PUT,/v1/accounting-periods/{ap-id}/close,PUT_CloseAccountingPeriod
199,zuora.com,zuora.com,PUT,/v1/entity-connections/{connection-id}/deny,PUT_EntityConnectionsDeny
200,zuora.com,zuora.com,PUT,/v1/object/rate-plan-charge/{id},Object_PUTRatePlanCharge
