row_id,provider,api_key,method,path,operationId
41,agco-ats.com,agco-ats.com,PUT,/api/v2/AftermarketServices/UserStatuses,AftermarketServices_UpdateUserStatus
42,agco-ats.com,agco-ats.com,PUT,/api/v2/agents/{agentID},Agents_PutAgent
43,agco-ats.com,agco-ats.com,PUT,/api/v2/AuthorizationCodeDefinitions/{id},AuthorizationCodeDefinitions_PutAuthorizationCodeDefinition
44,agco-ats.com,agco-ats.com,PUT,/api/v2/Clients/{ID},Clients_Put
45,agco-ats.com,agco-ats.com,PUT,/api/v2/ContentDefinitions/{contentDefinitionID},ContentDefinitions_PutContentDefinition
46,agco-ats.com,agco-ats.com,PUT,/api/v2/ContentSubmissionAttributes/Batch,ContentSubmissions_PutContentSubmissionAttributes
47,agco-ats.com,agco-ats.com,PUT,/api/v2/GlobalImages/{ID},GlobalImages_PutGlobalImage
48,agco-ats.com,agco-ats.com,PUT,/api/v2/LicenseActivations/{ID},LicenseActivations_Put
49,agco-ats.com,agco-ats.com,PUT,/api/v2/PackageTypetoBundles,PackageTypetoBundles_Put
50,agco-ats.com,agco-ats.com,PUT,/api/v2/Roles/{id},Roles_PutRole
51,agco-ats.com,agco-ats.com,PUT,/api/v2/StringTranslations/{stringId}/{languageId},StringTranslations_UpdateTranslation
52,agco-ats.com,agco-ats.com,PUT,/api/v2/TranslationSets/{ID}/Strings,TranslationSets_UpdateTranslationSetStrings
53,akeneo.com,akeneo.com,DELETE,/api/rest/v1/products/{code},delete_products__code_
54,akeneo.com,akeneo.com,PATCH,/api/rest/v1/asset-families/{asset_family_code}/assets,patch_assets
55,akeneo.com,akeneo.com,PATCH,/api/rest/v1/asset-families/{asset_family_code}/assets/{code},patch_asset__code_
56,akeneo.com,akeneo.com,PATCH,/api/rest/v1/asset-families/{asset_family_code}/attributes/{attribute_code}/options/{code},patch_asset_attributes__attribute_code__options__code_
57,akeneo.com,akeneo.com,PATCH,/api/rest/v1/assets,patch_pam_assets
58,akeneo.com,akeneo.com,PATCH,/api/rest/v1/association-types/{code},association_types_patch
59,akeneo.com,akeneo.com,PATCH,/api/rest/v1/attribute-groups,several_attribute_groups_patch
60,akeneo.com,akeneo.com,PATCH,/api/rest/v1/attribute-groups/{code},attribute_groups_patch
61,akeneo.com,akeneo.com,PATCH,/api/rest/v1/attributes/{attribute_code}/options/{code},patch_attributes__attribute_code__options__code_
62,akeneo.com,akeneo.com,PATCH,/api/rest/v1/categories,patch_categories
63,akeneo.com,akeneo.com,PATCH,/api/rest/v1/categories/{code},patch_categories__code_
64,akeneo.com,akeneo.com,PATCH,/api/rest/v1/families,patch_families
65,akeneo.com,akeneo.com,PATCH,/api/rest/v1/products-uuid,patch_products_uuid
66,akeneo.com,akeneo.com,PATCH,/api/rest/v1/products-uuid/{uuid},patch_products_uuid__uuid_
67,akeneo.com,akeneo.com,PATCH,/api/rest/v1/reference-entities/{reference_entity_code}/attributes/{attribute_code}/options/{code},patch_reference_entity_attributes__attribute_code__options__code_
68,akeneo.com,akeneo.com,PATCH,/api/rest/v1/reference-entities/{reference_entity_code}/attributes/{code},patch_reference_entity_attributes__code_
69,alertersystem.com,alertersystem.com,DELETE,/api/transport-alerta/{id},api_transport-alerta_id_delete
70,alertersystem.com,alertersystem.com,DELETE,/api/transport-clickatell/{id},api_transport-clickatell_id_delete
71,alertersystem.com,alertersystem.com,DELETE,/api/transport-esendex/{id},api_transport-esendex_id_delete
72,alertersystem.com,alertersystem.com,DELETE,/api/transport-kaz-info-teh/{id},api_transport-kaz-info-teh_id_delete
73,alertersystem.com,alertersystem.com,DELETE,/api/transport-light-sms/{id},api_transport-light-sms_id_delete
74,alertersystem.com,alertersystem.com,DELETE,/api/transport-mattermost/{id},api_transport-mattermost_id_delete
75,alertersystem.com,alertersystem.com,DELETE,/api/transport-plivo/{id},api_transport-plivo_id_delete
76,alertersystem.com,alertersystem.com,DELETE,/api/transport-sms77/{id},api_transport-sms77_id_delete
77,alertersystem.com,alertersystem.com,DELETE,/api/transport-telegram/{id},api_transport-telegram_id_delete
78,alertersystem.com,alertersystem.com,DELETE,/api/transport-vonage/{id},api_transport-vonage_id_delete
79,alertersystem.com,alertersystem.com,PUT,/api/transport-discord/{id},api_transport-discord_id_put
80,alertersystem.com,alertersystem.com,PUT,/api/transport-email/{id},api_transport-email_id_put
81,alertersystem.com,alertersystem.com,PUT,/api/transport-infobip/{id},api_transport-infobip_id_put
82,alertersystem.com,alertersystem.com,PUT,/api/transport-linked-in/{id},api_transport-linked-in_id_put
83,alertersystem.com,alertersystem.com,PUT,/api/transport-message-media/{id},api_transport-message-media_id_put
84,alertersystem.com,alertersystem.com,PUT,/api/transport-octopush/{id},api_transport-octopush_id_put
85,amadeus.com,amadeus.com:amadeus-flight-order-management,DELETE,/booking/flight-orders/{flight-orderId},cancelFlightOrder
86,anchore.io,anchore.io,DELETE,/accounts/{accountname},delete_account
87,anchore.io,anchore.io,DELETE,/archives/images/{imageDigest},delete_archived_analysis
88,anchore.io,anchore.io,DELETE,/archives/rules/{ruleId},delete_analysis_archive_rule
89,anchore.io,anchore.io,DELETE,/events,delete_events
90,anchore.io,anchore.io,DELETE,/images,delete_images_async
91,anchore.io,anchore.io,DELETE,/images/{imageDigest},delete_image
92,anchore.io,anchore.io,DELETE,/imports/images/{operation_id},invalidate_operation
93,anchore.io,anchore.io,DELETE,/policies/{policyId},delete_policy
94,anchore.io,anchore.io,DELETE,/registries/{registry},delete_registry
95,anchore.io,anchore.io,DELETE,/subscriptions/{subscriptionId},delete_subscription
96,anchore.io,anchore.io,DELETE,/system/feeds/{feed}/{group},delete_feed_group
97,anchore.io,anchore.io,PUT,/accounts/{accountname}/state,update_account_state
98,anchore.io,anchore.io,PUT,/registries/{registry},update_registry
99,anchore.io,anchore.io,PUT,/subscriptions/{subscriptionId},update_subscription
100,anchore.io,anchore.io,PUT,/system/feeds/{feed},toggle_feed_enabled
101,anchore.io,anchore.io,PUT,/system/feeds/{feed}/{group},toggle_group_enabled
102,apache.org,apache.org,DELETE,/dags/{dag_id},delete_dag
103,apache.org,apache.org:airflow,DELETE,/dags/{dag_id}/dagRuns/{dag_run_id},delete_dag_run
104,apache.org,apache.org:airflow,DELETE,/pools/{pool_name},delete_pool
105,apache.org,apache.org,DELETE,/pools/{pool_name},delete_pool
106,apache.org,apache.org:qakka,DELETE,/queues/{queueName},deleteQueue
107,apache.org,apache.org:airflow,DELETE,/users/{username},delete_user
108,apache.org,apache.org:airflow,PATCH,/connections/{connection_id},patch_connection
109,apache.org,apache.org,PATCH,/dags/{dag_id},patch_dag
110,apache.org,apache.org,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id}/setNote,set_dag_run_note
111,apache.org,apache.org:airflow,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id}/setNote,set_dag_run_note
112,apache.org,apache.org,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id}/taskInstances/{task_id}/{map_index},patch_mapped_task_instance
113,apache.org,apache.org:airflow,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id}/taskInstances/{task_id}/{map_index},patch_mapped_task_instance
114,apache.org,apache.org:airflow,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id}/taskInstances/{task_id}/setNote,set_task_instance_note
115,apache.org,apache.org,PATCH,/dags/{dag_id}/dagRuns/{dag_run_id}/taskInstances/{task_id}/setNote,set_task_instance_note
116,apache.org,apache.org,PATCH,/roles/{role_name},patch_role
117,apache.org,apache.org:airflow,PATCH,/variables/{variable_key},patch_variable
118,apacta.com,apacta.com,DELETE,/companies_vendors/bulkDelete,bulkCompaniesVendors
119,apacta.com,apacta.com,DELETE,/companies/{company_id}/form_templates/{form_template_id},
120,apacta.com,apacta.com,DELETE,/expenses/sendEmails,sendEmailsExpenses
121,apacta.com,apacta.com,DELETE,/products/{product_id},
122,apacta.com,apacta.com,DELETE,/products/{product_id}/variants/{variant_type}/{variant_id},
123,apacta.com,apacta.com,DELETE,/project_statuses/bulkDelete,
124,apacta.com,apacta.com,DELETE,/projects/{project_id},
125,apacta.com,apacta.com,DELETE,/projects/{project_id}/project_files/{project_file_id}/,
126,apacta.com,apacta.com,DELETE,/time_entry_rates/{time_entry_rate_id},
127,apacta.com,apacta.com,PUT,/companies/{company_id}/companies_integration_feature_settings/{c_integration_feature_setting_id},
128,apacta.com,apacta.com,PUT,/contacts/{contact_id},
129,apacta.com,apacta.com,PUT,/driving_types/{driving_type_id},put-driving_types-driving_type_id
130,apacta.com,apacta.com,PUT,/events/{event_id},
131,apacta.com,apacta.com,PUT,/forms/{form_id},
132,apacta.com,apacta.com,PUT,/projects/{project_id}/files/{file_id}/,
133,apacta.com,apacta.com,PUT,/users/{user_id}/integration_settings/{integration_settings_user_id},
134,api.ebay.com,api.ebay.com:sell-account,DELETE,/fulfillment_policy/{fulfillmentPolicyId},deleteFulfillmentPolicy
135,api.ebay.com,api.ebay.com:sell-account,DELETE,/sales_tax/{countryCode}/{jurisdictionId},deleteSalesTax
136,api.ebay.com,api.ebay.com:sell-account,PUT,/custom_policy/{custom_policy_id},updateCustomPolicy
137,api.ebay.com,api.ebay.com:sell-account,PUT,/fulfillment_policy/{fulfillmentPolicyId},updateFulfillmentPolicy
138,api.video,api.video,DELETE,/live-streams/{liveStreamId},DELETE_live-streams-liveStreamId
139,api.video,api.video,DELETE,/live-streams/{liveStreamId}/thumbnail,DELETE_live-streams-liveStreamId-thumbnail
140,api.video,api.video,DELETE,/players/{playerId},DELETE_players-playerId
141,api.video,api.video,DELETE,/players/{playerId}/logo,DELETE_players-playerId-logo
142,api.video,api.video,DELETE,/upload-tokens/{uploadToken},DELETE_upload-tokens-uploadToken
143,api.video,api.video,DELETE,/videos/{videoId},DELETE-video
144,api.video,api.video,DELETE,/videos/{videoId}/captions/{language},DELETE_videos-videoId-captions-language
145,api.video,api.video,DELETE,/webhooks/{webhookId},DELETE-webhook
146,api.video,api.video,PATCH,/live-streams/{liveStreamId},PATCH_live-streams-liveStreamId
147,api.video,api.video,PATCH,/players/{playerId},PATCH_players-playerId
148,api.video,api.video,PATCH,/videos/{videoId},PATCH-video
149,api.video,api.video,PATCH,/videos/{videoId}/captions/{language},PATCH_videos-videoId-captions-language
150,api.video,api.video,PATCH,/videos/{videoId}/thumbnail,PATCH_videos-videoId-thumbnail
151,api2cart.com,api2cart.com,DELETE,/basket.live_shipping_service.delete.json,BasketLiveShippingServiceDelete
152,api2cart.com,api2cart.com,DELETE,/cart.delete.json,CartDelete
153,api2cart.com,api2cart.com,DELETE,/cart.meta_data.unset.json,CartMetaDataUnset
154,api2cart.com,api2cart.com,DELETE,/category.image.delete.json,CategoryImageDelete
155,api2cart.com,api2cart.com,DELETE,/order.shipment.delete.json,OrderShipmentDelete
156,api2cart.com,api2cart.com,DELETE,/product.image.delete.json,ProductImageDelete
157,api2cart.com,api2cart.com,DELETE,/product.price.delete.json,ProductPriceDelete
158,api2cart.com,api2cart.com,DELETE,/product.variant.price.delete.json,ProductVariantPriceDelete
159,api2cart.com,api2cart.com,PUT,/account.config.update.json,AccountConfigUpdate
160,api2cart.com,api2cart.com,PUT,/order.shipment.update.json,OrderShipmentUpdate
161,api2cart.com,api2cart.com,PUT,/product.image.update.json,ProductImageUpdate
162,api2cart.com,api2cart.com,PUT,/product.option.value.update.json,ProductOptionValueUpdate
163,api2cart.com,api2cart.com,PUT,/product.price.update.json,ProductPriceUpdate
164,api2cart.com,api2cart.com,PUT,/product.update.json,ProductUpdate
165,api2cart.com,api2cart.com,PUT,/product.variant.update.json,ProductVariantUpdate
166,api2cart.com,api2cart.com,PUT,/webhook.update.json,WebhookUpdate
167,apicurio.local,apicurio.local:registry,DELETE,/admin/config/properties/{propertyName},resetConfigProperty
168,apicurio.local,apicurio.local:registry,DELETE,/admin/loggers/{logger},removeLogConfiguration
169,apicurio.local,apicurio.local:registry,DELETE,/admin/rules/{rule},deleteGlobalRule
170,apicurio.local,apicurio.local:registry,DELETE,/groups/{groupId},deleteGroupById
171,apicurio.local,apicurio.local:registry,DELETE,/groups/{groupId}/artifacts,deleteArtifactsInGroup
172,apicurio.local,apicurio.local:registry,DELETE,/groups/{groupId}/artifacts/{artifactId},deleteArtifact
173,apicurio.local,apicurio.local:registry,DELETE,/groups/{groupId}/artifacts/{artifactId}/rules,deleteArtifactRules
174,apicurio.local,apicurio.local:registry,PUT,/admin/loggers/{logger},setLogConfiguration
175,apicurio.local,apicurio.local:registry,PUT,/admin/rules/{rule},updateGlobalRuleConfig
176,apicurio.local,apicurio.local:registry,PUT,/groups/{groupId}/artifacts/{artifactId},updateArtifact
177,apicurio.local,apicurio.local:registry,PUT,/groups/{groupId}/artifacts/{artifactId}/owner,updateArtifactOwner
178,apicurio.local,apicurio.local:registry,PUT,/groups/{groupId}/artifacts/{artifactId}/rules/{rule},updateArtifactRuleConfig
179,apicurio.local,apicurio.local:registry,PUT,/groups/{groupId}/artifacts/{artifactId}/state,updateArtifactState
180,apicurio.local,apicurio.local:registry,PUT,/groups/{groupId}/artifacts/{artifactId}/test,testUpdateArtifact
181,apicurio.local,apicurio.local:registry,PUT,/groups/{groupId}/artifacts/{artifactId}/versions/{version}/meta,updateArtifactVersionMetaData
182,apicurio.local,apicurio.local:registry,PUT,/groups/{groupId}/artifacts/{artifactId}/versions/{version}/state,updateArtifactVersionState
183,apideck.com,apideck.com:accounting,DELETE,/accounting/credit-notes/{id},creditNotesDelete
184,apideck.com,apideck.com:accounting,DELETE,/accounting/customers/{id},customersDelete
185,apideck.com,apideck.com:accounting,DELETE,/accounting/invoices/{id},invoicesDelete
186,apideck.com,apideck.com:accounting,DELETE,/accounting/journal-entries/{id},journalEntriesDelete
187,apideck.com,apideck.com:crm,DELETE,/crm/activities/{id},activitiesDelete
188,apideck.com,apideck.com:customer-support,DELETE,/customer-support/customers/{id},customersDelete
189,apideck.com,apideck.com:file-storage,DELETE,/file-storage/folders/{id},foldersDelete
190,apideck.com,apideck.com:hris,DELETE,/hris/employees/{id},employeesDelete
191,apideck.com,apideck.com:issue-tracking,DELETE,/issue-tracking/collections/{collection_id}/tickets/{ticket_id},collectionTicketsDelete
192,apideck.com,apideck.com:pos,DELETE,/pos/orders/{id},ordersDelete
193,apideck.com,apideck.com:pos,DELETE,/pos/tenders/{id},tendersDelete
194,apideck.com,apideck.com:webhook,DELETE,/webhook/webhooks/{id},webhooksDelete
195,apideck.com,apideck.com:accounting,PATCH,/accounting/credit-notes/{id},creditNotesUpdate
196,apideck.com,apideck.com:accounting,PATCH,/accounting/invoices/{id},invoicesUpdate
197,apideck.com,apideck.com:crm,PATCH,/crm/activities/{id},activitiesUpdate
198,apideck.com,apideck.com:pos,PATCH,/pos/modifiers/{id},modifiersUpdate
199,apigee.local,apigee.local:registry,DELETE,/v1/projects/{project}/locations/{location}/apis/{api},Registry_DeleteApi
200,apigee.local,apigee.local:registry,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/deployments/{deployment}:deleteRevision,Registry_DeleteApiDeploymentRevision
201,apigee.local,apigee.local:registry,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version},Registry_DeleteApiVersion
202,apigee.local,apigee.local:registry,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version}/specs/{spec},Registry_DeleteApiSpec
203,apigee.local,apigee.local:registry,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version}/specs/{spec}:deleteRevision,Registry_DeleteApiSpecRevision
204,apigee.local,apigee.local:registry,DELETE,/v1/projects/{project}/locations/{location}/artifacts/{artifact},Registry_DeleteArtifact
205,apigee.local,apigee.local:registry,PATCH,/v1/projects/{project}/locations/{location}/apis/{api},Registry_UpdateApi
206,apigee.local,apigee.local:registry,PATCH,/v1/projects/{project}/locations/{location}/apis/{api}/deployments/{deployment},Registry_UpdateApiDeployment
207,apigee.local,apigee.local:registry,PATCH,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version},Registry_UpdateApiVersion
208,apigee.local,apigee.local:registry,PATCH,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version}/specs/{spec},Registry_UpdateApiSpec
209,apigee.local,apigee.local:registry,PUT,/v1/projects/{project}/locations/{location}/artifacts/{artifact},Registry_ReplaceArtifact
210,apispot.io,apispot.io:whois,DELETE,/batch/{id},deleteBatch
211,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name},apps_delete
212,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/analytics/events/{event_name},Analytics_EventsDelete
213,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/api_tokens/{api_token_id},appApiTokens_delete
214,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/avatar,apps_deleteAvatar
215,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/crash_groups/{crash_group_id}/crashes/{crash_id},crashes_delete
216,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/deployments/{deployment_name}/releases,codePushDeploymentReleases_delete
217,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/distribution_stores/{store_name}/releases/{release_id},storeReleases_delete
218,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/errors/errorGroups/{errorGroupId}/errors/{errorId},Errors_DeleteError
219,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/repo_config,repositoryConfigurations_delete
220,appcenter.ms,appcenter.ms,DELETE,/v0.1/user/devices/{device_udid},devices_removeUserDevice
221,appcenter.ms,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/distribution_stores/{store_name},stores_patch
222,appcenter.ms,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/errors/errorGroups/{errorGroupId},Errors_UpdateState
223,appcenter.ms,appcenter.ms,PATCH,/v0.1/orgs/{org_name}/invitations/{email},orgInvitations_update
224,appcenter.ms,appcenter.ms,PATCH,/v0.1/orgs/{org_name}/teams/{team_name},teams_update
225,appcenter.ms,appcenter.ms,PUT,/v0.1/apps/{owner_name}/{app_name}/releases/{release_id},releases_updateDetails
226,appcenter.ms,appcenter.ms,PUT,/v0.1/apps/{owner_name}/{app_name}/test_runs/{test_run_id}/stop,test_stopTestRun
227,apple.com,apple.com:app-store-connect,DELETE,/v1/appScreenshotSets/{id},appScreenshotSets-delete_instance
228,apple.com,apple.com:app-store-connect,DELETE,/v1/appStoreVersionPhasedReleases/{id},appStoreVersionPhasedReleases-delete_instance
229,apple.com,apple.com:app-store-connect,DELETE,/v1/appStoreVersions/{id},appStoreVersions-delete_instance
230,apple.com,apple.com:app-store-connect,DELETE,/v1/betaAppLocalizations/{id},betaAppLocalizations-delete_instance
231,apple.com,apple.com:app-store-connect,DELETE,/v1/betaBuildLocalizations/{id},betaBuildLocalizations-delete_instance
232,apple.com,apple.com:app-store-connect,DELETE,/v1/betaGroups/{id},betaGroups-delete_instance
233,apple.com,apple.com:app-store-connect,DELETE,/v1/betaTesters/{id},betaTesters-delete_instance
234,apple.com,apple.com:app-store-connect,DELETE,/v1/users/{id},users-delete_instance
235,apple.com,apple.com:app-store-connect,PATCH,/v1/betaGroups/{id},betaGroups-update_instance
236,apple.com,apple.com:app-store-connect,PATCH,/v1/buildBetaDetails/{id},buildBetaDetails-update_instance
237,apple.com,apple.com:app-store-connect,PATCH,/v1/builds/{id},builds-update_instance
238,apple.com,apple.com:app-store-connect,PATCH,/v1/bundleIdCapabilities/{id},bundleIdCapabilities-update_instance
239,apple.com,apple.com:app-store-connect,PATCH,/v1/bundleIds/{id},bundleIds-update_instance
240,apple.com,apple.com:app-store-connect,PATCH,/v1/devices/{id},devices-update_instance
241,apple.com,apple.com:app-store-connect,PATCH,/v1/gameCenterEnabledVersions/{id}/relationships/compatibleVersions,gameCenterEnabledVersions-compatibleVersions-replace_to_many_relationship
242,apple.com,apple.com:app-store-connect,PATCH,/v1/routingAppCoverages/{id},routingAppCoverages-update_instance
243,appveyor.com,appveyor.com,DELETE,/builds/{accountName}/{projectSlug}/{buildVersion},cancelBuild
244,appveyor.com,appveyor.com,DELETE,/environments/{deploymentEnvironmentId},deleteEnvironment
245,appveyor.com,appveyor.com,DELETE,/projects/{accountName}/{projectSlug},deleteProject
246,appveyor.com,appveyor.com,DELETE,/projects/{accountName}/{projectSlug}/buildcache,deleteProjectBuildCache
247,appveyor.com,appveyor.com,DELETE,/roles/{roleId},deleteRole
248,appveyor.com,appveyor.com,DELETE,/users/{userId},deleteUser
249,appveyor.com,appveyor.com,PUT,/builds,reRunBuild
250,appveyor.com,appveyor.com,PUT,/collaborators,updateCollaborator
251,appveyor.com,appveyor.com,PUT,/environments,updateEnvironment
252,appveyor.com,appveyor.com,PUT,/projects/{accountName}/{projectSlug}/settings/build-number,updateProjectBuildNumber
253,appveyor.com,appveyor.com,PUT,/projects/{accountName}/{projectSlug}/settings/environment-variables,updateProjectEnvironmentVariables
254,appveyor.com,appveyor.com,PUT,/roles,updateRole
255,appwrite.io,appwrite.io:server,DELETE,/account/sessions/{sessionId},accountDeleteSession
256,appwrite.io,appwrite.io:server,DELETE,/database/collections/{collectionId}/documents/{documentId},databaseDeleteDocument
257,appwrite.io,appwrite.io:client,DELETE,/database/collections/{collectionId}/documents/{documentId},databaseDeleteDocument
258,appwrite.io,appwrite.io:server,DELETE,/functions/{functionId},functionsDelete
259,appwrite.io,appwrite.io:client,DELETE,/storage/files/{fileId},storageDeleteFile
260,appwrite.io,appwrite.io:client,DELETE,/teams/{teamId},teamsDelete
261,appwrite.io,appwrite.io:server,DELETE,/users/{userId}/sessions/{sessionId},usersDeleteSession
262,appwrite.io,appwrite.io:client,PATCH,/account/name,accountUpdateName
263,appwrite.io,appwrite.io:client,PATCH,/account/password,accountUpdatePassword
264,appwrite.io,appwrite.io:server,PATCH,/account/password,accountUpdatePassword
265,appwrite.io,appwrite.io:server,PATCH,/database/collections/{collectionId}/documents/{documentId},databaseUpdateDocument
266,appwrite.io,appwrite.io:client,PATCH,/database/collections/{collectionId}/documents/{documentId},databaseUpdateDocument
267,appwrite.io,appwrite.io:client,PATCH,/teams/{teamId}/memberships/{membershipId}/status,teamsUpdateMembershipStatus
268,appwrite.io,appwrite.io:server,PATCH,/users/{userId}/prefs,usersUpdatePrefs
269,appwrite.io,appwrite.io:server,PATCH,/users/{userId}/verification,usersUpdateVerification
270,appwrite.io,appwrite.io:server,PUT,/database/collections/{collectionId},databaseUpdateCollection
271,asana.com,asana.com,DELETE,/attachments/{attachment_gid},deleteAttachment
272,asana.com,asana.com,DELETE,/goals/{goal_gid},deleteGoal
273,asana.com,asana.com,DELETE,/portfolios/{portfolio_gid},deletePortfolio
274,asana.com,asana.com,DELETE,/projects/{project_gid},deleteProject
275,asana.com,asana.com,DELETE,/sections/{section_gid},deleteSection
276,asana.com,asana.com,DELETE,/status_updates/{status_gid},deleteStatus
277,asana.com,asana.com,DELETE,/tags/{tag_gid},deleteTag
278,asana.com,asana.com,DELETE,/tasks/{task_gid},deleteTask
279,asana.com,asana.com,PUT,/goal_relationships/{goal_relationship_gid},updateGoalRelationship
280,asana.com,asana.com,PUT,/goals/{goal_gid},updateGoal
281,asana.com,asana.com,PUT,/portfolios/{portfolio_gid},updatePortfolio
282,asana.com,asana.com,PUT,/project_briefs/{project_brief_gid},updateProjectBrief
283,asana.com,asana.com,PUT,/sections/{section_gid},updateSection
284,asana.com,asana.com,PUT,/tasks/{task_gid},updateTask
285,asana.com,asana.com,PUT,/teams,updateTeam
286,asana.com,asana.com,PUT,/workspaces/{workspace_gid},updateWorkspace
287,atlassian.com,atlassian.com:jira,DELETE,/rest/api/3/dashboard/{id},deleteDashboard
288,atlassian.com,atlassian.com:jira,DELETE,/rest/api/3/filter/{id},deleteFilter
289,atlassian.com,atlassian.com:jira,DELETE,/rest/api/3/issue/{issueIdOrKey}/watchers,removeWatcher
