row_id,provider,api_key,method,path,operationId
46,apacta.com,apacta.com,PUT,/vendors/{vendor_id},editVendor
47,api.ebay.com,api.ebay.com:sell-account,DELETE,/payment_policy/{payment_policy_id},deletePaymentPolicy
48,api.ebay.com,api.ebay.com:sell-account,DELETE,/return_policy/{return_policy_id},deleteReturnPolicy
49,api.ebay.com,api.ebay.com:sell-account,PUT,/payment_policy/{payment_policy_id},updatePaymentPolicy
50,api.ebay.com,api.ebay.com:sell-account,PUT,/sales_tax/{countryCode}/{jurisdictionId},createOrReplaceSalesTax
51,api.video,api.video,DELETE,/videos/{videoId}/chapters/{language},DELETE_videos-videoId-chapters-language
52,api2cart.com,api2cart.com,DELETE,/cart.coupon.delete.json,CartCouponDelete
53,api2cart.com,api2cart.com,DELETE,/product.delete.json,ProductDelete
54,api2cart.com,api2cart.com,DELETE,/product.variant.delete.json,ProductVariantDelete
55,api2cart.com,api2cart.com,DELETE,/product.variant.image.delete.json,ProductVariantImageDelete
56,api2cart.com,api2cart.com,PUT,/cart.config.update.json,CartConfigUpdate
57,api2cart.com,api2cart.com,PUT,/category.update.json,CategoryUpdate
58,api2cart.com,api2cart.com,PUT,/order.update.json,OrderUpdate
59,apicurio.local,apicurio.local:registry,PUT,/admin/roleMappings/{principalId},updateRoleMapping
60,apideck.com,apideck.com:accounting,DELETE,/accounting/bills/{id},billsDelete
61,apideck.com,apideck.com:accounting,DELETE,/accounting/invoice-items/{id},invoiceItemsDelete
62,apideck.com,apideck.com:lead,DELETE,/lead/leads/{id},leadsDelete
63,apideck.com,apideck.com:pos,DELETE,/pos/locations/{id},locationsDelete
64,apideck.com,apideck.com:pos,DELETE,/pos/modifiers/{id},modifiersDelete
65,apideck.com,apideck.com:pos,PATCH,/pos/orders/{id},ordersUpdate
66,apideck.com,apideck.com:sms,PATCH,/sms/messages/{id},messagesUpdate
67,apideck.com,apideck.com:vault,PATCH,/vault/connections/{unified_api}/{service_id}/{resource}/config,connectionSettingsUpdate
68,apigee.local,apigee.local:registry,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/deployments/{deployment},Registry_DeleteApiDeployment
69,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/azure_subscriptions/{azure_subscription_id},azureSubscription_deleteForApp
70,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/distribution_groups/{distribution_group_name},distributionGroups_delete
71,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/invitations/{user_email},appInvitations_delete
72,appcenter.ms,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/user/device_sets/{id},test_deleteDeviceSetOfUser
73,appcenter.ms,appcenter.ms,DELETE,/v0.1/orgs/{org_name}/users/{user_name},users_removeFromOrg
74,appcenter.ms,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/deployments/{deployment_name}/releases/{release_label},deploymentReleases_update
75,appcenter.ms,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/test_series/{test_series_slug},test_patchTestSeries
76,appcenter.ms,appcenter.ms,PUT,/v0.1/apps/{owner_name}/{app_name}/owner/device_sets/{id},test_updateDeviceSetOfOwner
77,apple.com,apple.com:app-store-connect,DELETE,/v1/appPreOrders/{id},appPreOrders-delete_instance
78,apple.com,apple.com:app-store-connect,DELETE,/v1/appPreviews/{id},appPreviews-delete_instance
79,apple.com,apple.com:app-store-connect,DELETE,/v1/apps/{id}/relationships/betaTesters,apps-betaTesters-delete_to_many_relationship
80,apple.com,apple.com:app-store-connect,DELETE,/v1/appStoreVersionLocalizations/{id},appStoreVersionLocalizations-delete_instance
81,apple.com,apple.com:app-store-connect,DELETE,/v1/betaTesters/{id}/relationships/betaGroups,betaTesters-betaGroups-delete_to_many_relationship
82,apple.com,apple.com:app-store-connect,DELETE,/v1/endUserLicenseAgreements/{id},endUserLicenseAgreements-delete_instance
83,apple.com,apple.com:app-store-connect,PATCH,/v1/appStoreVersionLocalizations/{id},appStoreVersionLocalizations-update_instance
84,apple.com,apple.com:app-store-connect,PATCH,/v1/users/{id},users-update_instance
85,appveyor.com,appveyor.com,DELETE,/collaborators/{userId},deleteCollaborator
86,appveyor.com,appveyor.com,PUT,/deployments/stop,cancelDeployment
87,appveyor.com,appveyor.com,PUT,/projects,updateProject
88,appveyor.com,appveyor.com,PUT,/projects/{accountName}/{projectSlug}/settings/yaml,updateProjectSettingsYaml
89,appveyor.com,appveyor.com,PUT,/users,updateUser
90,appwrite.io,appwrite.io:server,DELETE,/account,accountDelete
91,appwrite.io,appwrite.io:client,DELETE,/account/sessions,accountDeleteSessions
92,appwrite.io,appwrite.io:client,DELETE,/teams/{teamId}/memberships/{membershipId},teamsDeleteMembership
93,appwrite.io,appwrite.io:server,DELETE,/users/{userId},usersDelete
94,appwrite.io,appwrite.io:client,PATCH,/account/prefs,accountUpdatePrefs
95,appwrite.io,appwrite.io:server,PUT,/account/verification,accountUpdateVerification
96,appwrite.io,appwrite.io:server,PUT,/functions/{functionId},functionsUpdate
97,appwrite.io,appwrite.io:client,PUT,/storage/files/{fileId},storageUpdateFile
98,asana.com,asana.com,DELETE,/project_briefs/{project_brief_gid},deleteProjectBrief
99,asana.com,asana.com,DELETE,/project_statuses/{project_status_gid},deleteProjectStatus
100,asana.com,asana.com,DELETE,/stories/{story_gid},deleteStory
101,asana.com,asana.com,PUT,/enum_options/{enum_option_gid},updateEnumOption
102,asana.com,asana.com,PUT,/projects/{project_gid},updateProject
103,atlassian.com,atlassian.com:jira,DELETE,/rest/atlassian-connect/1/app/module/dynamic,DynamicModulesResource.removeModules_delete
104,atlassian.com,atlassian.com:jira,PUT,/rest/api/3/dashboard/{dashboardId}/items/{itemId}/properties/{propertyKey},setDashboardItemProperty
105,atlassian.com,atlassian.com:jira,PUT,/rest/api/3/filter/{id}/favourite,setFavouriteForFilter
106,atlassian.com,atlassian.com:jira,PUT,/rest/api/3/filter/{id}/owner,changeFilterOwner
107,atlassian.com,atlassian.com:jira,PUT,/rest/api/3/projectCategory/{id},updateProjectCategory
108,atlassian.com,atlassian.com:jira,PUT,/rest/api/3/resolution/{id},updateResolution
109,atlassian.com,atlassian.com:jira,PUT,/rest/api/3/role/{id},fullyUpdateProjectRole
110,atlassian.com,atlassian.com:jira,PUT,/rest/api/3/uiModifications/{uiModificationId},updateUiModification
111,ato.gov.au,ato.gov.au,DELETE,/individuals/{partyId}/electronic-addresses/{addressId},
112,ato.gov.au,ato.gov.au,DELETE,/individuals/{partyId}/licenses/{productId},
113,ato.gov.au,ato.gov.au,PUT,/individuals/{partyId}/licenses/{productId},
114,ato.gov.au,ato.gov.au,PUT,/organisations/{partyId},
115,autotask.net,autotask.net,PATCH,/V1.0/ChecklistLibraries/{parentId}/ChecklistItems,ChecklistLibraryChecklistItemsChild_PatchEntity
116,autotask.net,autotask.net,PATCH,/V1.0/CompanyWebhooks/{parentId}/UdfFields,CompanyWebhookUdfFieldsChild_PatchEntity
117,autotask.net,autotask.net,PATCH,/V1.0/ConfigurationItems/{parentId}/Notes,ConfigurationItemNotesChild_PatchEntity
118,autotask.net,autotask.net,PATCH,/V1.0/Contracts/{parentId}/BillingRules,ContractBillingRulesChild_PatchEntity
119,autotask.net,autotask.net,PATCH,/V1.0/Products/{parentId}/Vendors,ProductVendorsChild_PatchEntity
120,autotask.net,autotask.net,PATCH,/V1.0/Tickets/{parentId}/Charges,TicketChargesChild_PatchEntity
121,autotask.net,autotask.net,PATCH,/V1.0/UserDefinedFieldDefinitions,UserDefinedFieldDefinitions_PatchEntity
122,autotask.net,autotask.net,PUT,/V1.0/Resources/{parentId}/ServiceDeskRoles,ResourceServiceDeskRolesChild_UpdateEntity
123,avaza.com,avaza.com,DELETE,/api/Section,Section_Delete
124,avaza.com,avaza.com,DELETE,/api/Timesheet/{id},Timesheet_Delete
125,avaza.com,avaza.com,PUT,/api/ProjectMember,ProjectMember_Put
126,avaza.com,avaza.com,PUT,/api/Timesheet,Timesheet_Put
127,azure.com,azure.com:labservices-ML,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.LabServices/labaccounts/{labAccountName}/labs/{labName}/environmentsettings/{environmentSettingName},EnvironmentSettings_Delete
128,azure.com,azure.com:web-service,DELETE,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/serverfarms/{name},ServerFarms_DeleteServerFarm
129,azure.com,azure.com:cognitiveservices-ContentModerator,PUT,/contentmoderator/lists/v1.0/termlists/{listId},ListManagementTermLists_Update
130,azure.com,azure.com:servicefabric,PUT,/Resources/Volumes/{volumeResourceName},MeshVolume_CreateOrUpdate
131,azure.com,azure.com:batchai-BatchAI,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.BatchAI/workspaces/{workspaceName}/clusters/{clusterName},Clusters_Create
132,azure.com,azure.com:redis,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Cache/Redis/{name}/patchSchedules/{default},PatchSchedules_CreateOrUpdate
133,azure.com,azure.com:databoxedge,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/users/{name},Users_CreateOrUpdate
134,azure.com,azure.com:web-service,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/config/connectionstrings,Sites_UpdateSiteConnectionStrings
135,bbc.co.uk,bbc.co.uk,DELETE,/my/categories/follows,
136,bbc.co.uk,bbc.co.uk,DELETE,/my/music/preferences/export,deleteMusicPreferencesExport
137,bbc.co.uk,bbc.co.uk,DELETE,/my/music/preferences/export/{vendor},deleteMusicPreferencesExportVendor
138,bbc.co.uk,bbc.co.uk,PUT,/my/music/favourites,putPersonalisedMusicFavouritesBatch
139,bbc.co.uk,bbc.co.uk,PUT,/my/music/preferences/export/{vendor},putMusicPreferencesExportVendor
140,bbc.co.uk,bbc.co.uk,PUT,/my/radio/follows,putPersonalisedRadioFollowsBatch
141,beezup.com,beezup.com,DELETE,/v2/user/analytics/{storeId}/reports/filters/{reportFilterId},DeleteReportFilter
142,beezup.com,beezup.com,DELETE,/v2/user/analytics/{storeId}/rules/{ruleId},DeleteRule
143,beezup.com,beezup.com,PUT,/v2/user/catalogs/{storeId}/customColumns/{columnId}/expression,Catalog_ChangeCustomColumnExpression
144,beezup.com,beezup.com,PUT,/v2/user/customer/account/personalInfo,SavePersonalInfo
145,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts,
146,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts/{id_account},
147,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts/{id_account}/transactionsclusters/{id_transactionscluster},
148,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/sources/{id_source},
149,biapi.pro,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/transactionsclusters/{id_transactionscluster},
150,biapi.pro,biapi.pro,DELETE,/webhooks/{id_webhook}/add_to_data/{key},
151,biapi.pro,biapi.pro,PUT,/connectors/{id_connector},
152,biapi.pro,biapi.pro,PUT,/connectors/{id_connector}/sources/{id_source},
153,bigoven.com,bigoven.com,PUT,/me/profile,
154,bigoven.com,bigoven.com,PUT,/recipe/review/replies/{replyId},Review_PutReply
155,bigredcloud.com,bigredcloud.com,DELETE,/v1/cashPayments/{id},CashPayments_Delete
156,bigredcloud.com,bigredcloud.com,PUT,/v1/payments/batch,Payments_ProcessBatch
157,bigredcloud.com,bigredcloud.com,PUT,/v1/products/{id},Products_Put
158,bigredcloud.com,bigredcloud.com,PUT,/v1/products/batch,Products_ProcessBatch
159,bigredcloud.com,bigredcloud.com,PUT,/v1/salesEntries/batch,SalesEntries_ProcessBatch
160,bigredcloud.com,bigredcloud.com,PUT,/v1/salesReps/{id},SalesRep_Put
161,billbee.io,billbee.io,DELETE,/api/v1/products/{id},Article_DeleteArticle
162,billbee.io,billbee.io,DELETE,/api/v1/products/images/{imageId},Article_DeleteImage
163,billbee.io,billbee.io,PUT,/api/v1/products/{productId}/images,Article_PutImages
164,billbee.io,billbee.io,PUT,/api/v1/products/{productId}/images/{imageId},Article_PutImage
165,billbee.io,billbee.io,PUT,/api/v1/webhooks/{id},WebHookManagement_Put
166,billingo.hu,billingo.hu,PUT,/bank-accounts/{id},UpdateBankAccount
167,billingo.hu,billingo.hu,PUT,/partners/{id},UpdatePartner
168,billingo.hu,billingo.hu,PUT,/products/{id},UpdateProduct
169,bitbucket.org,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/deployments_config/environments/{environment_uuid}/variables/{variable_uuid},deleteDeploymentVariable
170,bitbucket.org,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id},
171,bitbucket.org,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id}/{node_id},
172,bitbucket.org,bitbucket.org,DELETE,/users/{selected_user}/properties/{app_key}/{property_name},deleteUserHostedPropertyValue
173,bitbucket.org,bitbucket.org,DELETE,/workspaces/{workspace}/hooks/{uid},
174,bitbucket.org,bitbucket.org,DELETE,/workspaces/{workspace}/projects/{project_key}/default-reviewers/{selected_user},
175,bitbucket.org,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/commit/{commit}/properties/{app_key}/{property_name},updateCommitHostedPropertyValue
176,bitbucket.org,bitbucket.org,PUT,/workspaces/{workspace}/projects/{project_key},
177,blazemeter.com,blazemeter.com,PATCH,/user/password,
178,brainbi.net,brainbi.net,DELETE,/api/orders/1137,orders1
179,brainbi.net,brainbi.net,DELETE,/api/products/1137,products1
180,brandlovers.com,brandlovers.com,PUT,/product/{skuSellerId}/status,
181,brandlovers.com,brandlovers.com,PUT,/products/stocks,
182,britbox.co.uk,britbox.co.uk,PUT,/account/devices/{id}/name,renameDevice
183,britbox.co.uk,britbox.co.uk,PUT,/account/profile/ratings/{itemId},rateItem
184,britbox.co.uk,britbox.co.uk,PUT,/itv/cards/{platform},changeCardDetails
185,britbox.co.uk,britbox.co.uk,PUT,/itv/updatePayment/strong/{platform},updatePaymentMethodStrong
186,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/bunqme-fundraiser-result/{bunqme-fundraiser-resultID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_BunqmeFundraiserResult
187,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/request-inquiry/{request-inquiryID}/note-attachment/{itemId},DELETE_NoteAttachment_for_User_MonetaryAccount_RequestInquiry
188,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/schedule-payment-batch/{schedule-payment-batchID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_SchedulePaymentBatch
189,bunq.com,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/schedule-payment/{schedule-paymentID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_SchedulePayment
190,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/bunqme-tab/{itemId},UPDATE_BunqmeTab_for_User_MonetaryAccount
191,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/payment/{paymentID}/note-attachment/{itemId},UPDATE_NoteAttachment_for_User_MonetaryAccount_Payment
192,bunq.com,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/share-invite-monetary-account-inquiry/{itemId},UPDATE_ShareInviteMonetaryAccountInquiry_for_User_MonetaryAccount
193,bunq.com,bunq.com,PUT,/user/{userID}/share-invite-monetary-account-response/{itemId},UPDATE_ShareInviteMonetaryAccountResponse_for_User
194,callfire.com,callfire.com,PUT,/campaigns/batches/{id},updateCampaignBatch
195,callfire.com,callfire.com,PUT,/numbers/leases/configs/{number},updateNumberLeaseConfig
196,callfire.com,callfire.com,PUT,/webhooks/{id},updateWebhook
197,cambase.io,cambase.io,PATCH,/api/v1/recorders/{id}.json,
198,cdcgov.local,cdcgov.local:prime-data-hub,PUT,/settings/organizations/{organizationName},
199,cenit.io,cenit.io,DELETE,/setup/flow/{id},
200,cenit.io,cenit.io,DELETE,/setup/namespace/{id},
201,circleci.com,circleci.com,DELETE,/project/{username}/{project}/checkout-key/{fingerprint},
202,circuitsandbox.net,circuitsandbox.net,DELETE,/conversations/group/{convId}/participants,removeParticipantGroup
203,circuitsandbox.net,circuitsandbox.net,DELETE,/spaces/item/{itemId},deleteSpaceItem
204,circuitsandbox.net,circuitsandbox.net,DELETE,/webhooks/incoming/{webhookId},deleteIncomingWebhook
205,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/{spaceId}/topic/{topicId}/reply/{replyId},updateSpaceReply
206,circuitsandbox.net,circuitsandbox.net,PUT,/spaces/{spaceId}/welcomebox/{content},v2UpdateWelcomeBoxContent
207,clarify.io,clarify.io,DELETE,/v1/bundles/{bundle_id}/metadata,
208,clarify.io,clarify.io,DELETE,/v1/bundles/{bundle_id}/tracks,
209,clearblade.com,clearblade.com,DELETE,/admin/collectionmanagement,DevDeleteCollection
210,clearblade.com,clearblade.com,DELETE,/admin/devices/{systemKey},DeleteDevicesAdmin
211,clearblade.com,clearblade.com,DELETE,/admin/v/4/session/{systemKey}/user,DeleteUserSession
212,clearblade.com,clearblade.com,DELETE,/api/v/4/data/{systemKey}/{collectionName}/uniqueindex,DeleteUniqueIndex
213,clearblade.com,clearblade.com,DELETE,/codeadmin/v/2/{systemKey}/{serviceName},DeleteService
214,clearblade.com,clearblade.com,PUT,/admin/devices/{systemKey}/{name},UpdateSystemDevice
215,clearblade.com,clearblade.com,PUT,/api/v/2/devices/{systemKey}/{name},UpdateDeviceInfo
216,clearblade.com,clearblade.com,PUT,/api/v/4/{SystemKey}/adapters/{AdapterName}/control,AddEdgeCommand
217,clever-cloud.com,clever-cloud.com,DELETE,/logs/{appId}/drains/:idOrUrl,
218,clever-cloud.com,clever-cloud.com,DELETE,/v4/networkgroups/organisations/{ownerId}/networkgroups/{networkGroupId}/peers/{peerId},deleteNetworkGroupPeer
219,clever-cloud.com,clever-cloud.com,PUT,/organisations/{id}/applications/{appId}/branch,
220,clever-cloud.com,clever-cloud.com,PUT,/organisations/{id}/applications/{appId}/vhosts/favourite,putOrganisationsIdApplicationsAppIdVhostsFavourite
221,clever-cloud.com,clever-cloud.com,PUT,/organisations/{id}/avatar,putOrganisationsIdAvatar
222,clever-cloud.com,clever-cloud.com,PUT,/self/addons/{addonId},putSelfAddonsAddonId
223,clever-cloud.com,clever-cloud.com,PUT,/self/payments/billings/{bid},putSelfPaymentsBillingsBid
224,clever-cloud.com,clever-cloud.com,PUT,/vendor/apps/{addonId},putVendorAppsAddonId
225,clickmeter.com,clickmeter.com,PUT,/conversions/{conversionId}/datapoints/patch,Conversions_Patch
226,clicksend.com,clicksend.com,DELETE,/sms/email-sms-stripped-strings/{rule_id},Delete Stripped String
227,clicksend.com,clicksend.com,PUT,/automations/email/receipt/{rule_id},
228,clicksend.com,clicksend.com,PUT,/email/address-verify/{email_address_id}/send,Send Verification Token
229,clicksend.com,clicksend.com,PUT,/forgot-password/verify,Verify Forgot Password
230,clicksend.com,clicksend.com,PUT,/lists/{from_list_id}/contacts/{contact_id}/{to_list_id},Transfer a Contact
231,clicksend.com,clicksend.com,PUT,/mms/receipts-read,Mark Receipts As Read
232,clicksend.com,clicksend.com,PUT,/sms-campaigns/{sms_campaign_id},Update an SMS Campaign
233,clicksend.com,clicksend.com,PUT,/sms/email-sms-stripped-strings/{rule_id},Update Stripped String
234,climate.com,climate.com,PUT,/v4/uploads/{uploadId},chunkedUpload
235,climatekuul.com,climatekuul.com,PATCH,/airtravelCoordinates/confirmPayment,confirmPayment4
236,climatekuul.com,climatekuul.com,PATCH,/airtravelMultileg/confirmPlanting,confirmsPlanting3
237,climatekuul.com,climatekuul.com,PATCH,/ecommerceDelivery/confirmPlanting,confirmsPlanting2
238,climatekuul.com,climatekuul.com,PATCH,/ecommerceDelivery/confirmTransaction,confirmPaymentOfTransaction1
239,cloud-elements.com,cloud-elements.com:ecwid,PATCH,/{objectName}/{objectId}/{childObjectName}/{childObjectId},updateObjectNameByChildObjectId
240,codat.io,codat.io:accounting,DELETE,/companies/{companyId}/connections/{connectionId}/push/bills/{billId},delete-bill
241,codat.io,codat.io:accounting,DELETE,/companies/{companyId}/connections/{connectionId}/push/invoices/{invoiceId},delete-invoice
242,codat.io,codat.io:accounting,PUT,/companies/{companyId}/connections/{connectionId}/push/bankAccounts/{bankAccountId},update-bank-account
243,codat.io,codat.io:accounting,PUT,/companies/{companyId}/connections/{connectionId}/push/billCreditNotes/{billCreditNoteId},update-bill-credit-note
244,combell.com,combell.com,DELETE,/mysqldatabases/{databaseName},DeleteDatabase
245,combell.com,combell.com,PUT,/domains/{domainName}/nameservers,EditNameServers
246,combell.com,combell.com,PUT,/linuxhostings/{domainName}/settings/gzipcompression,ChangeGzipCompression
247,configcat.com,configcat.com,DELETE,/v1/configs/{configId},delete-config
248,configcat.com,configcat.com,DELETE,/v1/environments/{environmentId},delete-environment
249,configcat.com,configcat.com,DELETE,/v1/tags/{tagId},delete-tag
250,conjur.local,conjur.local,PATCH,/{authenticator}/{account},enableAuthenticator
251,conjur.local,conjur.local,PATCH,/policies/{account}/policy/{identifier},updatePolicy
252,contentgroove.com,contentgroove.com,PUT,/api/v1/medias/{id},
253,contract-p.fit,contract-p.fit,DELETE,/documents/{document_id},delete_document_delete_resource
254,contract-p.fit,contract-p.fit,DELETE,/integrations/{integration_id},delete_integration_resource
255,contract-p.fit,contract-p.fit,DELETE,/roles/{role_id},delete_role_resource
256,contract-p.fit,contract-p.fit,DELETE,/threshold_settings/{scope},delete_setting_threshold_resource
257,contract-p.fit,contract-p.fit,PATCH,/data_retention_settings/{level}/{id},patch_data_retention_resource
258,contract-p.fit,contract-p.fit,PATCH,/documents/{inbox_id}/move_inbox,patch_document_move_resource
259,contract-p.fit,contract-p.fit,PATCH,/sampling_settings/{scope},patch_setting_sampling_resource
260,cpy.re,cpy.re:peertube,DELETE,/api/v1/server/blocklist/servers/{host},
261,cpy.re,cpy.re:peertube,DELETE,/api/v1/server/redundancy/videos/{redundancyId},delMirroredVideo
262,cpy.re,cpy.re:peertube,DELETE,/api/v1/video-channels/{channelHandle}/avatar,
263,cpy.re,cpy.re:peertube,PUT,/api/v1/users/{id},putUser
264,cpy.re,cpy.re:peertube,PUT,/api/v1/users/me,putUserInfo
265,crucible.local,crucible.local,DELETE,/rest-service/reviews-v1/{id}/comments/{cId}/replies/{rId},removeReply
266,crucible.local,crucible.local,DELETE,/rest-service/reviews-v1/{id}/patch/{patchId},removePatch
267,crucible.local,crucible.local,DELETE,/rest-service/reviews-v1/{id}/reviewitems/{riId}/revisions,removeReviewItemRevisions
268,daniweb.com,daniweb.com,DELETE,/groups/{ID}/memberships,
269,daniweb.com,daniweb.com,DELETE,/positions/{ID},
270,daniweb.com,daniweb.com,DELETE,/webhooks/{ID},
271,data2crm.com,data2crm.com,DELETE,/application/entity/{entity_id}/bulk,deleteEntityItemCollectionBulk
272,data2crm.com,data2crm.com,DELETE,/application/entity/call/{call_id},deleteCallEntity
