row_id,truth_class,confidence,reason
pc-r1478,x,high,f cancels invoice and c sends notification
pc-r0262,x,high,f declines pending authorization cannot step back
pc-r3591,x,low,removes user like SCIM delete deprovision
pc-r2414,w,high,ii plain create of workspace
x17-e1313,w,high,iii edits existing purchase order
x20-e0997,w,high,PUT sets default membership
x17-e0803,x,high,a DELETE removes oauth config
pc-r2874,w,high,ii plain create of screen
x17-e0847,x,high,a DELETE removes page
x17-e0145,w,high,ii plain create of policy
pc-r2029,w,high,adds droplets to membership on POST
x20-e0881,w,high,ii creates membership assignment
x20-e0589,w,low,ii import records into own store via job
pc-r3444,w,low,ii creates status update no notify named
pc-r2037,x,high,a DELETE removes alert policy
pc-r2257,w,high,PATCH edits peering name
pc-r1205,x,high,d refunds payment
x20-e0775,x,high,a DELETE removes sla policy
pc-r1123,x,high,a DELETE removes definition and attributes
x20-e0761,x,high,a DELETE permanently removes object
pc-r3091,x,high,a DELETE removes folder
x20-e0256,x,low,DELETE author text names no trash
x20-e0102,w,high,PATCH edits email template
x17-e0688,w,high,toggle deactivate has activate
pc-r2540,x,high,DELETE replaces options method wins
pc-r1094,x,high,a DELETE removes break type
pc-r1448,w,low,ii creates order no charge named
pc-r3169,x,high,a DELETE removes segment
pc-r1526,x,high,d pays out to recipients
pc-r3652,x,low,b rotates external id credential
x17-e0190,w,high,PUT replaces preview page
pc-r0604,w,high,ii upload of consent recording
x17-e1036,w,high,PUT edits template tabs
pc-r0742,x,high,a DELETE removes spend alert
x20-e0588,x,high,a deletes profiles
pc-r1431,w,high,PATCH edits plan details
x20-e0160,x,high,b rotates client secret
x20-e0617,w,high,ii plain create of profile
x20-e0026,x,high,a DELETE removes connection
pc-r2760,x,high,a DELETE removes permission grant
pc-r2269,w,high,ii plain create of check
x17-e0465,w,high,iii edits existing user type
x20-e0067,x,high,a DELETE removes auth methods cannot be undone
x20-e0657,x,high,a DELETE removes group and items
x17-e0356,w,high,ii plain create of binding
x20-e0506,x,high,a DELETE removes variant
pc-r2664,x,high,a DELETE removes issue link
pc-r0324,w,high,iii edits existing domain
pc-r1437,w,high,PATCH edits subscription
x20-e0144,w,high,PATCH edits template
pc-r3146,w,high,subscribe unsubscribe toggle no send named
pc-r1298,x,high,a DELETE removes device
pc-r2617,w,high,toggle unarchive has archive
pc-r2717,w,high,PUT appends mappings
x17-e1342,w,high,ii creates attachment
x17-e0448,w,high,iii edits mapping
pc-r2956,x,high,a merge deletes version
pc-r0504,x,low,f state transition on authorization cannot step back
pc-r1569,x,low,submits application to provider unsure
x17-e0492,x,high,b revokes consent
pc-r1410,w,high,ii adds panelist no invite named
pc-r2225,w,high,ii plain create of database
pc-r0638,x,high,a DELETE removes eval
pc-r0532,w,high,iii edits test payment tracking details
x20-e0240,w,high,PUT sets mfa policies
x17-e1085,x,high,a DELETE removes authorization
pc-r2546,w,high,ii plain create of option
x17-e0551,w,high,toggle deactivate has activate
x20-e0741,w,high,ii plain create of team
x17-e0996,x,high,a DELETE removes signing groups
x20-e0145,w,high,ii plain create of action
pc-r0094,w,high,iii edits existing charge
pc-r1380,x,high,a DELETE removes assistants
pc-r1337,x,high,a DELETE removes recordings no trash named
x20-e0092,w,high,PATCH edits client grant
pc-r0716,w,low,iii archives project opposite not named
x17-e0536,x,high,a DELETE removes push provider
x20-e0697,w,high,PATCH edits group
x20-e0084,w,high,PATCH edits captcha config
pc-r4098,x,high,e starts export job
pc-r2555,w,high,moves field to trash
x17-e0481,w,low,removes emails from list on POST via job
pc-r2589,x,high,a DELETE removes share permission
x17-e0791,x,high,c republishes events to connect listeners
x20-e0501,x,high,a DELETE removes campaign
pc-r2859,w,high,PUT reorders resolutions
pc-r3016,w,high,PUT sets workflow mappings
x17-e0802,w,high,iii sets oauth configuration
pc-r2695,w,high,ii uploads avatar
x20-e0527,x,high,a DELETE removes content
x17-e0156,w,high,toggle activate has deactivate
pc-r2304,w,high,PUT sets agent version
pc-r3872,w,high,ii plain create of audience
pc-r2772,w,high,ii plain create of team
pc-r3890,w,high,PUT edits collection
x17-e1082,x,low,iv create may send email notification to agent
pc-r1210,x,high,a DELETE removes snippet
pc-r2467,w,high,PUT edits component
x17-e0437,w,high,toggle deactivate has activate
x17-e0229,w,high,PUT replaces uri content
pc-r3341,w,low,verify flips domain status settable
x20-e0685,w,high,PATCH edits card item
pc-r1596,x,high,a DELETE removes group and participants
pc-r3487,w,high,moves task between sections
pc-r1412,x,high,DELETE removes panelist method wins
pc-r3681,x,high,a DELETE removes variable
x20-e0509,x,high,a DELETE removes metric
pc-r1529,x,high,d cancels payout returns funds
pc-r0522,x,low,e triggers input collection on simulated reader
pc-r0790,x,high,f accepts call cannot step back
x17-e0733,x,high,a DELETE removes factor
x17-e1369,w,low,iii sets chart of accounts text thin
pc-r3469,x,low,e creates job that runs template creation
x17-e0809,w,low,PUT edits disclosure text settable back
pc-r3388,w,high,ii creates relationship
pc-r4023,x,high,a DELETE removes tag
x17-e0058,w,high,ii plain create of connection
x17-e1235,w,high,ii creates expense claims
pc-r3043,w,high,PUT sets property value
pc-r1863,x,high,a DELETE removes database
x20-e0391,x,high,e runs async extraction job
x20-e0555,w,high,PATCH edits tag group name
x20-e0678,w,high,PATCH edits widget item
pc-r3099,w,high,ii plain create of campaign
pc-r0671,x,high,transfers live call cannot be undone
pc-r3882,w,high,iii records rating updatable
pc-r2794,w,high,ii plain create of project
pc-r0706,x,low,iv invite user must accept implies delivery
pc-r2585,w,high,PUT changes owner settable back
x20-e0748,w,high,PUT edits user details
pc-r2237,x,high,a DELETE removes volume
pc-r3009,w,high,PUT sets default workflow
pc-r0680,x,high,a DELETE removes api key
x20-e0428,w,high,ii plain create of definition
pc-r0308,x,high,d captures funds
pc-r3494,w,high,PUT edits story
pc-r1017,x,high,a DELETE removes customer group
x20-e0294,x,high,a DELETE removes token
x17-e1067,w,high,ii adds workflow step
x17-e1168,w,high,ii iii creates or edits transactions
x20-e0884,w,high,ii plain create of organization
pc-r2929,x,high,a DELETE removes user
pc-r1590,x,low,f approve consumes join request cannot step back
pc-r2680,w,high,PUT edits security scheme
x20-e0656,x,high,DELETE ungroups method wins
x17-e1289,w,high,ii creates allocation
pc-r2314,x,high,a DELETE removes model
x17-e0246,w,high,ii plain create of posture check
pc-r0751,w,high,iii edits role
pc-r0606,w,high,iii edits consent metadata
pc-r3553,w,high,PUT edits category
x20-e0737,w,high,ii creates legal hold
pc-r3837,w,high,PUT edits exception
pc-r3125,w,high,toggle enable pixel
pc-r3777,w,high,PUT pause or start toggle
pc-r1216,x,high,a DELETE removes scheduled action
x17-e0621,w,high,toggle unsuspend has suspend
x20-e0349,w,high,PATCH edits call object
pc-r1870,w,high,PUT sets eviction policy
pc-r1269,w,high,PUT edits webhook subscription
pc-r2199,x,high,e creates and runs scan
pc-r2888,w,high,moves tab position
pc-r1934,x,high,e runs actions like power cycle and snapshot
pc-r1441,w,low,toggle activate subscription has suspend
x20-e0174,w,high,ii plain create of event stream
x20-e0020,x,high,a DELETE removes email provider
x20-e0223,w,high,PUT edits email template
pc-r4003,w,high,ii plain create of news item
pc-r0878,x,high,b invalidates client secret use
x20-e0154,w,high,ii plain create of theme
x20-e0924,w,high,ii plain create of workspace
x17-e0221,x,high,a DELETE removes background image
pc-r3917,x,high,DELETE detaches membership method wins
x17-e0913,x,high,a DELETE removes workflow definition
x17-e1104,x,high,a DELETE removes profile image
pc-r1510,x,high,c resends notification
x20-e0116,w,high,PATCH edits sns config
pc-r3636,w,low,GET generates and stores snapshot image
pc-r2195,x,high,a DELETE removes prefix
x17-e0748,w,low,PUT edits billing plan no charge named
x20-e0123,w,high,PATCH edits connection
x17-e0209,w,high,PUT replaces customization
x20-e0325,w,high,PATCH edits page draft
pc-r0248,x,low,d credits payment to invoice
x17-e0765,w,high,PUT replaces resource file
pc-r0375,x,high,d accepts quote commits purchase
pc-r1743,w,high,changes playback position settable back
pc-r0479,w,high,ii plain create of location
pc-r3111,x,high,c replicates and resends campaign
pc-r3300,w,high,PATCH edits product
x17-e1045,w,high,PUT edits notification settings
x20-e0438,w,high,PUT adds report to dashboard
pc-r2400,w,low,ii creates indexing schedule config
pc-r3189,w,high,ii plain create of note
pc-r1984,x,low,e imports image from outside url
x20-e0526,x,high,DELETE removes tag association method wins
pc-r1855,w,high,ii plain create of db user
pc-r2707,w,high,PUT adds issue types to scheme
x20-e0376,w,high,iii edits report permissions
pc-r0020,x,high,a DELETE removes external account
pc-r2775,x,high,a DELETE removes team
x17-e0122,w,high,ii plain create of auth server
x17-e0690,w,high,PUT replaces settings
pc-r1209,w,high,ii iii adds or edits snippet
pc-r2278,x,high,a DELETE removes alert
pc-r1440,x,high,f cancels subscription no reopen named
pc-r0715,x,high,a DELETE removes api key
pc-r2173,x,high,a DELETE removes manifest
pc-r2668,w,high,PUT edits link type
x20-e0112,w,high,PATCH edits duo settings
pc-r0669,w,low,ii forks session onto new connection
x20-e0462,x,low,e may enroll objects in workflows
pc-r0128,x,high,d issues credit note refunds or credits
pc-r3671,w,high,PUT edits service object
x17-e0721,w,high,PATCH edits account properties
x20-e0550,w,high,PATCH edits relationship
x17-e1121,w,high,ii plain create of workspace
pc-r0266,w,high,iii edits cardholder
pc-r2536,w,high,PUT edits field options
pc-r3272,x,high,a DELETE removes customer
pc-r0654,w,high,ii creates permissions share
pc-r0418,w,high,iii edits saved query
pc-r3288,x,high,a DELETE removes order
pc-r0487,w,high,iii edits reader
pc-r0227,x,high,f cancel cannot be undone
pc-r0301,x,low,iv create with optional confirm charges
x17-e0854,w,high,ii adds tabs
pc-r0954,w,low,ii creates booking no notify named
pc-r2342,w,low,ii creates presigned upload urls
pc-r0005,w,high,ii plain create of account
pc-r4033,w,high,PUT edits ticket type
pc-r1158,x,high,a DELETE removes definition and attribute
pc-r2846,w,high,ii plain create of category
pc-r1617,w,high,grants user role on POST settable back
pc-r1110,w,high,ii plain create of timecard
pc-r4164,x,high,a DELETE removes dev resource
pc-r1534,w,high,ii adds tracking record no send named
pc-r1958,x,high,DELETE removes droplets from firewall method wins
pc-r1857,w,high,PUT edits user settings
x17-e1037,w,high,ii adds tabs
x17-e1021,x,high,a DELETE removes documents
x20-e0580,x,high,a deletes variants via job
pc-r3275,w,high,ii plain create of promo rule
x20-e0926,w,high,PUT edits account settings
x20-e0965,w,high,PUT edits agreement status
pc-r3624,w,high,PUT edits dashboard
x20-e0523,x,high,DELETE removes tag association method wins
x20-e0970,w,high,PUT edits task list
pc-r2419,w,high,PUT moves agents between workspaces
x20-e0268,w,high,delete moves object to recycling bin
pc-r1476,x,high,c sends invoice to customer
pc-r3960,w,high,adds participant membership on POST
pc-r3517,x,low,e creates job that runs duplication
pc-r3449,x,low,e creates job that runs instantiation
x20-e0367,w,high,PATCH edits marketing email
x17-e0224,w,high,upload replaces logo settable back
x17-e0972,x,high,a DELETE removes configuration
pc-r2190,x,high,a DELETE removes reserved ip
pc-r2117,x,low,iv create with optional invitations sent
pc-r3864,x,high,c publishes draft to live
pc-r1091,w,high,ii plain create of break type
x20-e0138,w,high,PATCH edits signals config
x20-e0206,w,high,adds permissions to role settable back
pc-r0784,x,high,a DELETE removes role
x17-e1211,w,high,ii plain create of contact group
pc-r2557,w,high,ii plain create of field configuration
x20-e0345,w,high,PATCH edits recording settings
pc-r1552,w,low,grants sharing permission to other business settable back
x17-e0364,w,high,adds resource to set
pc-r1254,x,high,a DELETE removes draft order
pc-r2151,x,high,e runs garbage collection clearing blobs
pc-r2518,x,high,DELETE removes associations method wins
pc-r0501,x,high,d captures authorization
pc-r0268,w,high,ii plain create of card
pc-r2253,w,high,PATCH edits vpc
x20-e0405,w,high,ii batch create of objects
pc-r0723,w,high,grants group access settable back
pc-r1171,w,high,ii creates payment link page
pc-r1711,x,high,DELETE removes shows method wins
pc-r3609,x,high,a DELETE removes dashboards
pc-r2737,x,low,DELETE removes preference method wins
pc-r2474,w,high,PUT edits field parameters
x20-e0081,w,high,PATCH edits bot detection config
pc-r0459,x,low,reverses transaction cannot be re-reversed
pc-r3615,x,high,a DELETE removes dashboard list
x20-e0191,x,low,e runs import job from file upserting users
pc-r1422,w,high,PATCH switches webhook version setting
pc-r3017,x,high,a DELETE removes mapping
pc-r1122,w,high,PUT edits definition
pc-r3982,w,high,ii plain create of data attribute
x20-e0117,w,high,PATCH edits hook
x20-e0631,w,high,ii plain create of template
pc-r2148,w,high,iii changes subscription tier plan
pc-r0488,x,high,a DELETE removes reader
x17-e0317,x,high,DELETE removes group owner method wins
x17-e0649,x,high,DELETE unenrolls factor method wins
x20-e0417,w,high,ii plain create of order record
pc-r1955,w,high,PUT edits firewall config
pc-r3674,w,high,ii adds slack channel
pc-r2654,w,high,moves worklogs no notifications sent
pc-r1695,x,high,DELETE removes library items method wins
x17-e0309,w,high,toggle activate has deactivate
pc-r0961,w,high,PUT edits definition
pc-r2330,w,high,ii plain create of test case
x20-e0738,w,high,ii plain create of user group
x17-e0452,w,low,iii edits schema definition properties
pc-r2771,x,high,a DELETE removes team and settings
pc-r3992,w,low,ii submits event record into own store
x17-e0588,w,high,ii plain create of sms template
pc-r3721,x,high,a DELETE removes notebook
pc-r0821,w,high,ii plain create of upload
x20-e0902,w,high,ii plain create of content pin
