row_id,part,provider,method,path,operationId
e0107,4,okta,GET,/api/v1/authenticators/{authenticatorId}/aaguids,listAllCustomAAGUIDs
e0108,1,okta,POST,/api/v1/authenticators/{authenticatorId}/aaguids,createCustomAAGUID
e0109,6,okta,GET,/api/v1/authenticators/{authenticatorId}/aaguids/{aaguid},getCustomAAGUID
e0110,4,okta,PUT,/api/v1/authenticators/{authenticatorId}/aaguids/{aaguid},replaceCustomAAGUID
e0111,7,okta,DELETE,/api/v1/authenticators/{authenticatorId}/aaguids/{aaguid},deleteCustomAAGUID
e0112,7,okta,PATCH,/api/v1/authenticators/{authenticatorId}/aaguids/{aaguid},updateCustomAAGUID
e0113,1,okta,POST,/api/v1/authenticators/{authenticatorId}/lifecycle/activate,activateAuthenticator
e0114,5,okta,POST,/api/v1/authenticators/{authenticatorId}/lifecycle/deactivate,deactivateAuthenticator
e0115,3,okta,GET,/api/v1/authenticators/{authenticatorId}/methods,listAuthenticatorMethods
e0116,4,okta,GET,/api/v1/authenticators/{authenticatorId}/methods/{methodType},getAuthenticatorMethod
e0117,4,okta,PUT,/api/v1/authenticators/{authenticatorId}/methods/{methodType},replaceAuthenticatorMethod
e0118,3,okta,POST,/api/v1/authenticators/{authenticatorId}/methods/{methodType}/lifecycle/activate,activateAuthenticatorMethod
e0119,4,okta,POST,/api/v1/authenticators/{authenticatorId}/methods/{methodType}/lifecycle/deactivate,deactivateAuthenticatorMethod
e0120,6,okta,POST,/api/v1/authenticators/{authenticatorId}/methods/{webAuthnMethodType}/verify-rp-id-domain,verifyRpIdDomain
e0121,7,okta,GET,/api/v1/authorizationServers,listAuthorizationServers
e0122,7,okta,POST,/api/v1/authorizationServers,createAuthorizationServer
e0123,5,okta,GET,/api/v1/authorizationServers/{authServerId},getAuthorizationServer
e0124,4,okta,PUT,/api/v1/authorizationServers/{authServerId},replaceAuthorizationServer
e0125,4,okta,DELETE,/api/v1/authorizationServers/{authServerId},deleteAuthorizationServer
e0126,3,okta,GET,/api/v1/authorizationServers/{authServerId}/associatedServers,listAssociatedServersByTrustedType
e0127,6,okta,POST,/api/v1/authorizationServers/{authServerId}/associatedServers,createAssociatedServers
e0128,4,okta,DELETE,/api/v1/authorizationServers/{authServerId}/associatedServers/{associatedServerId},deleteAssociatedServer
e0129,1,okta,GET,/api/v1/authorizationServers/{authServerId}/claims,listOAuth2Claims
e0130,1,okta,POST,/api/v1/authorizationServers/{authServerId}/claims,createOAuth2Claim
e0131,4,okta,GET,/api/v1/authorizationServers/{authServerId}/claims/{claimId},getOAuth2Claim
e0132,5,okta,PUT,/api/v1/authorizationServers/{authServerId}/claims/{claimId},replaceOAuth2Claim
e0133,2,okta,DELETE,/api/v1/authorizationServers/{authServerId}/claims/{claimId},deleteOAuth2Claim
e0134,6,okta,GET,/api/v1/authorizationServers/{authServerId}/clients,listOAuth2ClientsForAuthorizationServer
e0135,1,okta,GET,/api/v1/authorizationServers/{authServerId}/clients/{clientId}/tokens,listRefreshTokensForAuthorizationServerAndClient
e0136,3,okta,DELETE,/api/v1/authorizationServers/{authServerId}/clients/{clientId}/tokens,revokeRefreshTokensForAuthorizationServerAndClient
e0137,6,okta,GET,/api/v1/authorizationServers/{authServerId}/clients/{clientId}/tokens/{tokenId},getRefreshTokenForAuthorizationServerAndClient
e0138,4,okta,DELETE,/api/v1/authorizationServers/{authServerId}/clients/{clientId}/tokens/{tokenId},revokeRefreshTokenForAuthorizationServerAndClient
e0139,2,okta,GET,/api/v1/authorizationServers/{authServerId}/credentials/keys,listAuthorizationServerKeys
e0140,3,okta,GET,/api/v1/authorizationServers/{authServerId}/credentials/keys/{keyId},getAuthorizationServerKey
e0141,6,okta,POST,/api/v1/authorizationServers/{authServerId}/credentials/lifecycle/keyRotate,rotateAuthorizationServerKeys
e0142,2,okta,POST,/api/v1/authorizationServers/{authServerId}/lifecycle/activate,activateAuthorizationServer
e0143,2,okta,POST,/api/v1/authorizationServers/{authServerId}/lifecycle/deactivate,deactivateAuthorizationServer
e0144,5,okta,GET,/api/v1/authorizationServers/{authServerId}/policies,listAuthorizationServerPolicies
e0145,6,okta,POST,/api/v1/authorizationServers/{authServerId}/policies,createAuthorizationServerPolicy
e0146,4,okta,GET,/api/v1/authorizationServers/{authServerId}/policies/{policyId},getAuthorizationServerPolicy
e0147,2,okta,PUT,/api/v1/authorizationServers/{authServerId}/policies/{policyId},replaceAuthorizationServerPolicy
e0148,3,okta,DELETE,/api/v1/authorizationServers/{authServerId}/policies/{policyId},deleteAuthorizationServerPolicy
e0149,3,okta,POST,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/lifecycle/activate,activateAuthorizationServerPolicy
e0150,1,okta,POST,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/lifecycle/deactivate,deactivateAuthorizationServerPolicy
e0151,4,okta,GET,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/rules,listAuthorizationServerPolicyRules
e0152,2,okta,POST,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/rules,createAuthorizationServerPolicyRule
e0153,2,okta,GET,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/rules/{ruleId},getAuthorizationServerPolicyRule
e0154,1,okta,PUT,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/rules/{ruleId},replaceAuthorizationServerPolicyRule
e0155,2,okta,DELETE,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/rules/{ruleId},deleteAuthorizationServerPolicyRule
e0156,2,okta,POST,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/rules/{ruleId}/lifecycle/activate,activateAuthorizationServerPolicyRule
e0157,6,okta,POST,/api/v1/authorizationServers/{authServerId}/policies/{policyId}/rules/{ruleId}/lifecycle/deactivate,deactivateAuthorizationServerPolicyRule
e0158,7,okta,GET,/api/v1/authorizationServers/{authServerId}/resourceservercredentials/keys,listOAuth2ResourceServerJsonWebKeys
e0159,5,okta,POST,/api/v1/authorizationServers/{authServerId}/resourceservercredentials/keys,addOAuth2ResourceServerJsonWebKey
e0160,2,okta,GET,/api/v1/authorizationServers/{authServerId}/resourceservercredentials/keys/{keyId},getOAuth2ResourceServerJsonWebKey
e0161,3,okta,DELETE,/api/v1/authorizationServers/{authServerId}/resourceservercredentials/keys/{keyId},deleteOAuth2ResourceServerJsonWebKey
e0162,5,okta,POST,/api/v1/authorizationServers/{authServerId}/resourceservercredentials/keys/{keyId}/lifecycle/activate,activateOAuth2ResourceServerJsonWebKey
e0163,7,okta,POST,/api/v1/authorizationServers/{authServerId}/resourceservercredentials/keys/{keyId}/lifecycle/deactivate,deactivateOAuth2ResourceServerJsonWebKey
e0164,4,okta,GET,/api/v1/authorizationServers/{authServerId}/scopes,listOAuth2Scopes
e0165,2,okta,POST,/api/v1/authorizationServers/{authServerId}/scopes,createOAuth2Scope
e0166,6,okta,GET,/api/v1/authorizationServers/{authServerId}/scopes/{scopeId},getOAuth2Scope
e0167,2,okta,PUT,/api/v1/authorizationServers/{authServerId}/scopes/{scopeId},replaceOAuth2Scope
e0168,3,okta,DELETE,/api/v1/authorizationServers/{authServerId}/scopes/{scopeId},deleteOAuth2Scope
e0169,1,okta,GET,/api/v1/behaviors,listBehaviorDetectionRules
e0170,5,okta,POST,/api/v1/behaviors,createBehaviorDetectionRule
e0171,1,okta,GET,/api/v1/behaviors/{behaviorId},getBehaviorDetectionRule
e0172,2,okta,PUT,/api/v1/behaviors/{behaviorId},replaceBehaviorDetectionRule
e0173,5,okta,DELETE,/api/v1/behaviors/{behaviorId},deleteBehaviorDetectionRule
e0174,5,okta,POST,/api/v1/behaviors/{behaviorId}/lifecycle/activate,activateBehaviorDetectionRule
e0175,5,okta,POST,/api/v1/behaviors/{behaviorId}/lifecycle/deactivate,deactivateBehaviorDetectionRule
e0176,4,okta,GET,/api/v1/bot-protection/configuration,getBotProtectionConfiguration
e0177,2,okta,POST,/api/v1/bot-protection/configuration,updateBotProtectionConfiguration
e0178,2,okta,GET,/api/v1/brands,listBrands
e0179,2,okta,POST,/api/v1/brands,createBrand
e0180,2,okta,GET,/api/v1/brands/{brandId},getBrand
e0181,3,okta,PUT,/api/v1/brands/{brandId},replaceBrand
e0182,7,okta,DELETE,/api/v1/brands/{brandId},deleteBrand
e0183,6,okta,GET,/api/v1/brands/{brandId}/domains,listBrandDomains
e0184,4,okta,GET,/api/v1/brands/{brandId}/pages/error,getErrorPage
e0185,4,okta,GET,/api/v1/brands/{brandId}/pages/error/customized,getCustomizedErrorPage
e0186,5,okta,PUT,/api/v1/brands/{brandId}/pages/error/customized,replaceCustomizedErrorPage
e0187,1,okta,DELETE,/api/v1/brands/{brandId}/pages/error/customized,deleteCustomizedErrorPage
e0188,6,okta,GET,/api/v1/brands/{brandId}/pages/error/default,getDefaultErrorPage
e0189,7,okta,GET,/api/v1/brands/{brandId}/pages/error/preview,getPreviewErrorPage
e0190,7,okta,PUT,/api/v1/brands/{brandId}/pages/error/preview,replacePreviewErrorPage
e0191,1,okta,DELETE,/api/v1/brands/{brandId}/pages/error/preview,deletePreviewErrorPage
e0192,6,okta,GET,/api/v1/brands/{brandId}/pages/sign-in,getSignInPage
e0193,2,okta,GET,/api/v1/brands/{brandId}/pages/sign-in/customized,getCustomizedSignInPage
e0194,3,okta,PUT,/api/v1/brands/{brandId}/pages/sign-in/customized,replaceCustomizedSignInPage
e0195,4,okta,DELETE,/api/v1/brands/{brandId}/pages/sign-in/customized,deleteCustomizedSignInPage
e0196,6,okta,GET,/api/v1/brands/{brandId}/pages/sign-in/default,getDefaultSignInPage
e0197,3,okta,GET,/api/v1/brands/{brandId}/pages/sign-in/preview,getPreviewSignInPage
e0198,3,okta,PUT,/api/v1/brands/{brandId}/pages/sign-in/preview,replacePreviewSignInPage
e0199,7,okta,DELETE,/api/v1/brands/{brandId}/pages/sign-in/preview,deletePreviewSignInPage
e0200,2,okta,GET,/api/v1/brands/{brandId}/pages/sign-in/widget-versions,listAllSignInWidgetVersions
e0201,5,okta,GET,/api/v1/brands/{brandId}/pages/sign-out/customized,getSignOutPageSettings
e0202,2,okta,PUT,/api/v1/brands/{brandId}/pages/sign-out/customized,replaceSignOutPageSettings
e0203,1,okta,GET,/api/v1/brands/{brandId}/templates/email,listEmailTemplates
e0204,4,okta,GET,/api/v1/brands/{brandId}/templates/email/{templateName},getEmailTemplate
e0205,3,okta,GET,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations,listEmailCustomizations
e0206,7,okta,POST,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations,createEmailCustomization
e0207,6,okta,DELETE,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations,deleteAllCustomizations
e0208,3,okta,GET,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations/{customizationId},getEmailCustomization
e0209,4,okta,PUT,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations/{customizationId},replaceEmailCustomization
e0210,1,okta,DELETE,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations/{customizationId},deleteEmailCustomization
e0211,2,okta,GET,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations/{customizationId}/preview,getCustomizationPreview
e0212,4,okta,GET,/api/v1/brands/{brandId}/templates/email/{templateName}/default-content,getEmailDefaultContent
e0213,1,okta,GET,/api/v1/brands/{brandId}/templates/email/{templateName}/default-content/preview,getEmailDefaultPreview
e0214,5,okta,GET,/api/v1/brands/{brandId}/templates/email/{templateName}/settings,getEmailSettings
e0215,7,okta,PUT,/api/v1/brands/{brandId}/templates/email/{templateName}/settings,replaceEmailSettings
e0216,2,okta,POST,/api/v1/brands/{brandId}/templates/email/{templateName}/test,sendTestEmail
e0217,3,okta,GET,/api/v1/brands/{brandId}/themes,listBrandThemes
e0218,4,okta,GET,/api/v1/brands/{brandId}/themes/{themeId},getBrandTheme
e0219,4,okta,PUT,/api/v1/brands/{brandId}/themes/{themeId},replaceBrandTheme
e0220,7,okta,POST,/api/v1/brands/{brandId}/themes/{themeId}/background-image,uploadBrandThemeBackgroundImage
e0221,6,okta,DELETE,/api/v1/brands/{brandId}/themes/{themeId}/background-image,deleteBrandThemeBackgroundImage
e0222,7,okta,POST,/api/v1/brands/{brandId}/themes/{themeId}/favicon,uploadBrandThemeFavicon
e0223,5,okta,DELETE,/api/v1/brands/{brandId}/themes/{themeId}/favicon,deleteBrandThemeFavicon
e0224,7,okta,POST,/api/v1/brands/{brandId}/themes/{themeId}/logo,uploadBrandThemeLogo
e0225,3,okta,DELETE,/api/v1/brands/{brandId}/themes/{themeId}/logo,deleteBrandThemeLogo
e0226,1,okta,GET,/api/v1/brands/{brandId}/well-known-uris,getAllWellKnownURIs
e0227,7,okta,GET,/api/v1/brands/{brandId}/well-known-uris/{path},getRootBrandWellKnownURI
e0228,4,okta,GET,/api/v1/brands/{brandId}/well-known-uris/{path}/customized,getBrandWellKnownURI
e0229,1,okta,PUT,/api/v1/brands/{brandId}/well-known-uris/{path}/customized,replaceBrandWellKnownURI
e0230,7,okta,GET,/api/v1/captchas,listCaptchaInstances
e0231,6,okta,POST,/api/v1/captchas,createCaptchaInstance
e0232,2,okta,GET,/api/v1/captchas/{captchaId},getCaptchaInstance
e0233,2,okta,PUT,/api/v1/captchas/{captchaId},replaceCaptchaInstance
e0234,5,okta,POST,/api/v1/captchas/{captchaId},updateCaptchaInstance
e0235,1,okta,DELETE,/api/v1/captchas/{captchaId},deleteCaptchaInstance
e0236,7,okta,GET,/api/v1/device-assurances,listDeviceAssurancePolicies
e0237,4,okta,POST,/api/v1/device-assurances,createDeviceAssurancePolicy
e0238,2,okta,GET,/api/v1/device-assurances/{deviceAssuranceId},getDeviceAssurancePolicy
e0239,3,okta,PUT,/api/v1/device-assurances/{deviceAssuranceId},replaceDeviceAssurancePolicy
e0240,5,okta,DELETE,/api/v1/device-assurances/{deviceAssuranceId},deleteDeviceAssurancePolicy
e0241,6,okta,GET,/api/v1/device-integrations,listDeviceIntegrations
e0242,6,okta,GET,/api/v1/device-integrations/{deviceIntegrationId},getDeviceIntegration
e0243,4,okta,POST,/api/v1/device-integrations/{deviceIntegrationId}/lifecycle/activate,activateDeviceIntegration
e0244,4,okta,POST,/api/v1/device-integrations/{deviceIntegrationId}/lifecycle/deactivate,deactivateDeviceIntegration
e0245,4,okta,GET,/api/v1/device-posture-checks,listDevicePostureChecks
e0246,6,okta,POST,/api/v1/device-posture-checks,createDevicePostureCheck
e0247,2,okta,GET,/api/v1/device-posture-checks/default,listDefaultDevicePostureChecks
e0248,5,okta,GET,/api/v1/device-posture-checks/{postureCheckId},getDevicePostureCheck
e0249,7,okta,PUT,/api/v1/device-posture-checks/{postureCheckId},replaceDevicePostureCheck
e0250,3,okta,DELETE,/api/v1/device-posture-checks/{postureCheckId},deleteDevicePostureCheck
e0251,4,okta,GET,/api/v1/devices,listDevices
e0252,4,okta,GET,/api/v1/devices/{deviceId},getDevice
e0253,3,okta,DELETE,/api/v1/devices/{deviceId},deleteDevice
e0254,6,okta,POST,/api/v1/devices/{deviceId}/lifecycle/activate,activateDevice
e0255,6,okta,POST,/api/v1/devices/{deviceId}/lifecycle/deactivate,deactivateDevice
e0256,3,okta,POST,/api/v1/devices/{deviceId}/lifecycle/suspend,suspendDevice
e0257,4,okta,POST,/api/v1/devices/{deviceId}/lifecycle/unsuspend,unsuspendDevice
e0258,3,okta,GET,/api/v1/devices/{deviceId}/os-accounts,listDeviceOSAccounts
e0259,4,okta,GET,/api/v1/devices/{deviceId}/os-accounts/{osAccountId},getDeviceOSAccount
e0260,3,okta,GET,/api/v1/devices/{deviceId}/users,listDeviceUsers
e0261,7,okta,POST,/api/v1/directories/{appInstanceId}/groups/modify,updateGroupMembership
e0262,1,okta,POST,/api/v1/directories/{appInstanceId}/groups/{groupId}/query,submitGroupAttributeQuery
e0263,1,okta,GET,/api/v1/directories/{appInstanceId}/groups/{groupId}/query/{resultId},getGroupAttributeQueryResult
e0264,5,okta,GET,/api/v1/domains,listCustomDomains
e0265,6,okta,POST,/api/v1/domains,createCustomDomain
e0266,3,okta,GET,/api/v1/domains/{domainId},getCustomDomain
e0267,2,okta,PUT,/api/v1/domains/{domainId},replaceCustomDomain
e0268,6,okta,DELETE,/api/v1/domains/{domainId},deleteCustomDomain
e0269,6,okta,PUT,/api/v1/domains/{domainId}/certificate,upsertCertificate
e0270,2,okta,POST,/api/v1/domains/{domainId}/verify,verifyDomain
e0271,4,okta,POST,/api/v1/dr/failback,startOrgFailback
e0272,5,okta,POST,/api/v1/dr/failover,startOrgFailover
e0273,2,okta,GET,/api/v1/dr/status,getDRStatus
e0274,4,okta,GET,/api/v1/dr/status/{domain},getDRStatusForDomain
e0275,2,okta,GET,/api/v1/email-domains,listEmailDomains
e0276,2,okta,POST,/api/v1/email-domains,createEmailDomain
e0277,5,okta,GET,/api/v1/email-domains/{emailDomainId},getEmailDomain
e0278,4,okta,PUT,/api/v1/email-domains/{emailDomainId},replaceEmailDomain
e0279,5,okta,DELETE,/api/v1/email-domains/{emailDomainId},deleteEmailDomain
e0280,4,okta,POST,/api/v1/email-domains/{emailDomainId}/verify,verifyEmailDomain
e0281,5,okta,GET,/api/v1/email-servers,listEmailServers
e0282,1,okta,POST,/api/v1/email-servers,createEmailServer
e0283,1,okta,GET,/api/v1/email-servers/{emailServerId},getEmailServer
e0284,3,okta,DELETE,/api/v1/email-servers/{emailServerId},deleteEmailServer
e0285,5,okta,PATCH,/api/v1/email-servers/{emailServerId},updateEmailServer
e0286,6,okta,POST,/api/v1/email-servers/{emailServerId}/test,testEmailServer
e0287,2,okta,GET,/api/v1/eventHooks,listEventHooks
e0288,4,okta,POST,/api/v1/eventHooks,createEventHook
e0289,3,okta,GET,/api/v1/eventHooks/{eventHookId},getEventHook
e0290,1,okta,PUT,/api/v1/eventHooks/{eventHookId},replaceEventHook
e0291,5,okta,DELETE,/api/v1/eventHooks/{eventHookId},deleteEventHook
