row_id,part,provider,method,path,operationId
r0036,16,stripe,GET,/v1/apple_pay/domains/{domain},GetApplePayDomainsDomain
r0037,20,stripe,DELETE,/v1/apple_pay/domains/{domain},DeleteApplePayDomainsDomain
r0038,7,stripe,GET,/v1/application_fees,GetApplicationFees
r0039,16,stripe,GET,/v1/application_fees/{fee}/refunds/{id},GetApplicationFeesFeeRefundsId
r0040,10,stripe,POST,/v1/application_fees/{fee}/refunds/{id},PostApplicationFeesFeeRefundsId
r0041,13,stripe,GET,/v1/application_fees/{id},GetApplicationFeesId
r0042,7,stripe,POST,/v1/application_fees/{id}/refund,PostApplicationFeesIdRefund
r0043,4,stripe,GET,/v1/application_fees/{id}/refunds,GetApplicationFeesIdRefunds
r0044,2,stripe,POST,/v1/application_fees/{id}/refunds,PostApplicationFeesIdRefunds
r0045,3,stripe,GET,/v1/apps/secrets,GetAppsSecrets
r0046,4,stripe,POST,/v1/apps/secrets,PostAppsSecrets
r0047,21,stripe,POST,/v1/apps/secrets/delete,PostAppsSecretsDelete
r0048,8,stripe,GET,/v1/apps/secrets/find,GetAppsSecretsFind
r0049,11,stripe,GET,/v1/balance,GetBalance
r0050,20,stripe,GET,/v1/balance/history,GetBalanceHistory
r0051,8,stripe,GET,/v1/balance/history/{id},GetBalanceHistoryId
r0052,12,stripe,GET,/v1/balance_settings,GetBalanceSettings
r0053,8,stripe,POST,/v1/balance_settings,PostBalanceSettings
r0054,16,stripe,GET,/v1/balance_transactions,GetBalanceTransactions
r0055,21,stripe,GET,/v1/balance_transactions/{id},GetBalanceTransactionsId
r0056,7,stripe,GET,/v1/billing/alerts,GetBillingAlerts
r0057,21,stripe,POST,/v1/billing/alerts,PostBillingAlerts
r0058,14,stripe,GET,/v1/billing/alerts/{id},GetBillingAlertsId
r0059,6,stripe,POST,/v1/billing/alerts/{id}/activate,PostBillingAlertsIdActivate
r0060,9,stripe,POST,/v1/billing/alerts/{id}/archive,PostBillingAlertsIdArchive
r0061,17,stripe,POST,/v1/billing/alerts/{id}/deactivate,PostBillingAlertsIdDeactivate
r0062,12,stripe,GET,/v1/billing/credit_balance_summary,GetBillingCreditBalanceSummary
r0063,15,stripe,GET,/v1/billing/credit_balance_transactions,GetBillingCreditBalanceTransactions
r0064,12,stripe,GET,/v1/billing/credit_balance_transactions/{id},GetBillingCreditBalanceTransactionsId
r0065,1,stripe,GET,/v1/billing/credit_grants,GetBillingCreditGrants
r0066,10,stripe,POST,/v1/billing/credit_grants,PostBillingCreditGrants
r0067,6,stripe,GET,/v1/billing/credit_grants/{id},GetBillingCreditGrantsId
r0068,8,stripe,POST,/v1/billing/credit_grants/{id},PostBillingCreditGrantsId
r0069,14,stripe,POST,/v1/billing/credit_grants/{id}/expire,PostBillingCreditGrantsIdExpire
r0070,13,stripe,POST,/v1/billing/credit_grants/{id}/void,PostBillingCreditGrantsIdVoid
r0071,7,stripe,GET,/v1/billing/feedback_options,GetBillingFeedbackOptions
r0072,20,stripe,POST,/v1/billing/feedback_options,PostBillingFeedbackOptions
r0073,12,stripe,GET,/v1/billing/feedback_options/{id},GetBillingFeedbackOptionsId
r0074,10,stripe,POST,/v1/billing/feedback_options/{id},PostBillingFeedbackOptionsId
r0075,4,stripe,POST,/v1/billing/feedback_options/{id}/deactivate,PostBillingFeedbackOptionsIdDeactivate
r0076,8,stripe,POST,/v1/billing/meter_event_adjustments,PostBillingMeterEventAdjustments
r0077,8,stripe,POST,/v1/billing/meter_events,PostBillingMeterEvents
r0078,3,stripe,GET,/v1/billing/meters,GetBillingMeters
r0079,18,stripe,POST,/v1/billing/meters,PostBillingMeters
r0080,19,stripe,GET,/v1/billing/meters/{id},GetBillingMetersId
r0081,2,stripe,POST,/v1/billing/meters/{id},PostBillingMetersId
r0082,19,stripe,POST,/v1/billing/meters/{id}/deactivate,PostBillingMetersIdDeactivate
r0083,13,stripe,GET,/v1/billing/meters/{id}/event_summaries,GetBillingMetersIdEventSummaries
r0084,13,stripe,POST,/v1/billing/meters/{id}/reactivate,PostBillingMetersIdReactivate
r0085,18,stripe,GET,/v1/billing_portal/configurations,GetBillingPortalConfigurations
r0086,7,stripe,POST,/v1/billing_portal/configurations,PostBillingPortalConfigurations
r0087,14,stripe,GET,/v1/billing_portal/configurations/{configuration},GetBillingPortalConfigurationsConfiguration
r0088,6,stripe,POST,/v1/billing_portal/configurations/{configuration},PostBillingPortalConfigurationsConfiguration
r0089,2,stripe,POST,/v1/billing_portal/sessions,PostBillingPortalSessions
r0090,12,stripe,GET,/v1/charges,GetCharges
r0091,10,stripe,POST,/v1/charges,PostCharges
r0092,4,stripe,GET,/v1/charges/search,GetChargesSearch
r0093,2,stripe,GET,/v1/charges/{charge},GetChargesCharge
r0094,3,stripe,POST,/v1/charges/{charge},PostChargesCharge
r0095,7,stripe,POST,/v1/charges/{charge}/capture,PostChargesChargeCapture
r0096,2,stripe,GET,/v1/charges/{charge}/dispute,GetChargesChargeDispute
r0097,19,stripe,POST,/v1/charges/{charge}/dispute,PostChargesChargeDispute
r0098,3,stripe,POST,/v1/charges/{charge}/dispute/close,PostChargesChargeDisputeClose
r0099,10,stripe,POST,/v1/charges/{charge}/refund,PostChargesChargeRefund
r0100,1,stripe,GET,/v1/charges/{charge}/refunds,GetChargesChargeRefunds
r0101,10,stripe,POST,/v1/charges/{charge}/refunds,PostChargesChargeRefunds
r0102,7,stripe,GET,/v1/charges/{charge}/refunds/{refund},GetChargesChargeRefundsRefund
r0103,21,stripe,POST,/v1/charges/{charge}/refunds/{refund},PostChargesChargeRefundsRefund
r0104,21,stripe,GET,/v1/checkout/sessions,GetCheckoutSessions
r0105,15,stripe,POST,/v1/checkout/sessions,PostCheckoutSessions
r0106,17,stripe,GET,/v1/checkout/sessions/{session},GetCheckoutSessionsSession
r0107,19,stripe,POST,/v1/checkout/sessions/{session},PostCheckoutSessionsSession
r0108,11,stripe,POST,/v1/checkout/sessions/{session}/expire,PostCheckoutSessionsSessionExpire
r0109,6,stripe,GET,/v1/checkout/sessions/{session}/line_items,GetCheckoutSessionsSessionLineItems
r0110,3,stripe,GET,/v1/climate/orders,GetClimateOrders
r0111,5,stripe,POST,/v1/climate/orders,PostClimateOrders
r0112,21,stripe,GET,/v1/climate/orders/{order},GetClimateOrdersOrder
r0113,2,stripe,POST,/v1/climate/orders/{order},PostClimateOrdersOrder
r0114,18,stripe,POST,/v1/climate/orders/{order}/cancel,PostClimateOrdersOrderCancel
r0115,3,stripe,GET,/v1/climate/products,GetClimateProducts
r0116,15,stripe,GET,/v1/climate/products/{product},GetClimateProductsProduct
r0117,11,stripe,GET,/v1/climate/suppliers,GetClimateSuppliers
r0118,2,stripe,GET,/v1/climate/suppliers/{supplier},GetClimateSuppliersSupplier
r0119,17,stripe,GET,/v1/confirmation_tokens/{confirmation_token},GetConfirmationTokensConfirmationToken
r0120,11,stripe,GET,/v1/country_specs,GetCountrySpecs
r0121,18,stripe,GET,/v1/country_specs/{country},GetCountrySpecsCountry
r0122,19,stripe,GET,/v1/coupons,GetCoupons
r0123,9,stripe,POST,/v1/coupons,PostCoupons
r0124,12,stripe,GET,/v1/coupons/{coupon},GetCouponsCoupon
r0125,12,stripe,POST,/v1/coupons/{coupon},PostCouponsCoupon
r0126,20,stripe,DELETE,/v1/coupons/{coupon},DeleteCouponsCoupon
r0127,9,stripe,GET,/v1/credit_notes,GetCreditNotes
r0128,19,stripe,POST,/v1/credit_notes,PostCreditNotes
r0129,6,stripe,GET,/v1/credit_notes/preview,GetCreditNotesPreview
r0130,8,stripe,GET,/v1/credit_notes/preview/lines,GetCreditNotesPreviewLines
r0131,5,stripe,GET,/v1/credit_notes/{credit_note}/lines,GetCreditNotesCreditNoteLines
r0132,1,stripe,GET,/v1/credit_notes/{id},GetCreditNotesId
r0133,6,stripe,POST,/v1/credit_notes/{id},PostCreditNotesId
r0134,8,stripe,POST,/v1/credit_notes/{id}/void,PostCreditNotesIdVoid
r0135,15,stripe,POST,/v1/customer_sessions,PostCustomerSessions
r0136,8,stripe,GET,/v1/customers,GetCustomers
r0137,15,stripe,POST,/v1/customers,PostCustomers
r0138,20,stripe,GET,/v1/customers/search,GetCustomersSearch
r0139,13,stripe,GET,/v1/customers/{customer},GetCustomersCustomer
r0140,7,stripe,POST,/v1/customers/{customer},PostCustomersCustomer
r0141,5,stripe,DELETE,/v1/customers/{customer},DeleteCustomersCustomer
r0142,8,stripe,GET,/v1/customers/{customer}/balance_transactions,GetCustomersCustomerBalanceTransactions
r0143,20,stripe,POST,/v1/customers/{customer}/balance_transactions,PostCustomersCustomerBalanceTransactions
r0144,7,stripe,GET,/v1/customers/{customer}/balance_transactions/{transaction},GetCustomersCustomerBalanceTransactionsTransaction
r0145,11,stripe,POST,/v1/customers/{customer}/balance_transactions/{transaction},PostCustomersCustomerBalanceTransactionsTransaction
r0146,19,stripe,GET,/v1/customers/{customer}/bank_accounts,GetCustomersCustomerBankAccounts
r0147,6,stripe,POST,/v1/customers/{customer}/bank_accounts,PostCustomersCustomerBankAccounts
r0148,12,stripe,GET,/v1/customers/{customer}/bank_accounts/{id},GetCustomersCustomerBankAccountsId
r0149,5,stripe,POST,/v1/customers/{customer}/bank_accounts/{id},PostCustomersCustomerBankAccountsId
r0150,4,stripe,DELETE,/v1/customers/{customer}/bank_accounts/{id},DeleteCustomersCustomerBankAccountsId
r0151,5,stripe,POST,/v1/customers/{customer}/bank_accounts/{id}/verify,PostCustomersCustomerBankAccountsIdVerify
r0152,5,stripe,GET,/v1/customers/{customer}/cards,GetCustomersCustomerCards
r0153,6,stripe,POST,/v1/customers/{customer}/cards,PostCustomersCustomerCards
r0154,15,stripe,GET,/v1/customers/{customer}/cards/{id},GetCustomersCustomerCardsId
r0155,18,stripe,POST,/v1/customers/{customer}/cards/{id},PostCustomersCustomerCardsId
r0156,16,stripe,DELETE,/v1/customers/{customer}/cards/{id},DeleteCustomersCustomerCardsId
r0157,7,stripe,GET,/v1/customers/{customer}/cash_balance,GetCustomersCustomerCashBalance
r0158,19,stripe,POST,/v1/customers/{customer}/cash_balance,PostCustomersCustomerCashBalance
r0159,3,stripe,GET,/v1/customers/{customer}/cash_balance_transactions,GetCustomersCustomerCashBalanceTransactions
r0160,5,stripe,GET,/v1/customers/{customer}/cash_balance_transactions/{transaction},GetCustomersCustomerCashBalanceTransactionsTransaction
r0161,4,stripe,GET,/v1/customers/{customer}/discount,GetCustomersCustomerDiscount
r0162,8,stripe,DELETE,/v1/customers/{customer}/discount,DeleteCustomersCustomerDiscount
r0163,12,stripe,POST,/v1/customers/{customer}/funding_instructions,PostCustomersCustomerFundingInstructions
r0164,14,stripe,GET,/v1/customers/{customer}/payment_methods,GetCustomersCustomerPaymentMethods
r0165,16,stripe,GET,/v1/customers/{customer}/payment_methods/{payment_method},GetCustomersCustomerPaymentMethodsPaymentMethod
r0166,17,stripe,GET,/v1/customers/{customer}/sources,GetCustomersCustomerSources
r0167,16,stripe,POST,/v1/customers/{customer}/sources,PostCustomersCustomerSources
r0168,6,stripe,GET,/v1/customers/{customer}/sources/{id},GetCustomersCustomerSourcesId
r0169,11,stripe,POST,/v1/customers/{customer}/sources/{id},PostCustomersCustomerSourcesId
r0170,7,stripe,DELETE,/v1/customers/{customer}/sources/{id},DeleteCustomersCustomerSourcesId
r0171,6,stripe,POST,/v1/customers/{customer}/sources/{id}/verify,PostCustomersCustomerSourcesIdVerify
r0172,4,stripe,GET,/v1/customers/{customer}/subscriptions,GetCustomersCustomerSubscriptions
r0173,10,stripe,POST,/v1/customers/{customer}/subscriptions,PostCustomersCustomerSubscriptions
r0174,17,stripe,GET,/v1/customers/{customer}/subscriptions/{subscription_exposed_id},GetCustomersCustomerSubscriptionsSubscriptionExposedId
r0175,11,stripe,POST,/v1/customers/{customer}/subscriptions/{subscription_exposed_id},PostCustomersCustomerSubscriptionsSubscriptionExposedId
r0176,1,stripe,DELETE,/v1/customers/{customer}/subscriptions/{subscription_exposed_id},DeleteCustomersCustomerSubscriptionsSubscriptionExposedId
r0177,1,stripe,GET,/v1/customers/{customer}/subscriptions/{subscription_exposed_id}/discount,GetCustomersCustomerSubscriptionsSubscriptionExposedIdDiscount
r0178,18,stripe,DELETE,/v1/customers/{customer}/subscriptions/{subscription_exposed_id}/discount,DeleteCustomersCustomerSubscriptionsSubscriptionExposedIdDiscount
r0179,19,stripe,GET,/v1/customers/{customer}/tax_ids,GetCustomersCustomerTaxIds
r0180,5,stripe,POST,/v1/customers/{customer}/tax_ids,PostCustomersCustomerTaxIds
r0181,21,stripe,GET,/v1/customers/{customer}/tax_ids/{id},GetCustomersCustomerTaxIdsId
r0182,5,stripe,DELETE,/v1/customers/{customer}/tax_ids/{id},DeleteCustomersCustomerTaxIdsId
r0183,20,stripe,GET,/v1/disputes,GetDisputes
r0184,12,stripe,GET,/v1/disputes/{dispute},GetDisputesDispute
r0185,10,stripe,POST,/v1/disputes/{dispute},PostDisputesDispute
r0186,20,stripe,POST,/v1/disputes/{dispute}/close,PostDisputesDisputeClose
r0187,6,stripe,GET,/v1/entitlements/active_entitlements,GetEntitlementsActiveEntitlements
r0188,14,stripe,GET,/v1/entitlements/active_entitlements/{id},GetEntitlementsActiveEntitlementsId
r0189,17,stripe,GET,/v1/entitlements/features,GetEntitlementsFeatures
r0190,11,stripe,POST,/v1/entitlements/features,PostEntitlementsFeatures
r0191,11,stripe,GET,/v1/entitlements/features/{id},GetEntitlementsFeaturesId
r0192,11,stripe,POST,/v1/entitlements/features/{id},PostEntitlementsFeaturesId
r0193,12,stripe,POST,/v1/ephemeral_keys,PostEphemeralKeys
r0194,17,stripe,DELETE,/v1/ephemeral_keys/{key},DeleteEphemeralKeysKey
r0195,4,stripe,GET,/v1/events,GetEvents
r0196,15,stripe,GET,/v1/events/{id},GetEventsId
r0197,10,stripe,GET,/v1/exchange_rates,GetExchangeRates
r0198,8,stripe,GET,/v1/exchange_rates/{rate_id},GetExchangeRatesRateId
r0199,20,stripe,POST,/v1/external_accounts/{id},PostExternalAccountsId
r0200,12,stripe,GET,/v1/file_links,GetFileLinks
r0201,12,stripe,POST,/v1/file_links,PostFileLinks
r0202,5,stripe,GET,/v1/file_links/{link},GetFileLinksLink
r0203,5,stripe,POST,/v1/file_links/{link},PostFileLinksLink
r0204,5,stripe,GET,/v1/files,GetFiles
r0205,8,stripe,POST,/v1/files,PostFiles
r0206,12,stripe,GET,/v1/files/{file},GetFilesFile
r0207,19,stripe,GET,/v1/financial_connections/accounts,GetFinancialConnectionsAccounts
r0208,17,stripe,GET,/v1/financial_connections/accounts/{account},GetFinancialConnectionsAccountsAccount
r0209,16,stripe,POST,/v1/financial_connections/accounts/{account}/disconnect,PostFinancialConnectionsAccountsAccountDisconnect
r0210,18,stripe,GET,/v1/financial_connections/accounts/{account}/owners,GetFinancialConnectionsAccountsAccountOwners
r0211,15,stripe,POST,/v1/financial_connections/accounts/{account}/refresh,PostFinancialConnectionsAccountsAccountRefresh
r0212,9,stripe,POST,/v1/financial_connections/accounts/{account}/subscribe,PostFinancialConnectionsAccountsAccountSubscribe
r0213,18,stripe,POST,/v1/financial_connections/accounts/{account}/unsubscribe,PostFinancialConnectionsAccountsAccountUnsubscribe
r0214,20,stripe,POST,/v1/financial_connections/sessions,PostFinancialConnectionsSessions
r0215,8,stripe,GET,/v1/financial_connections/sessions/{session},GetFinancialConnectionsSessionsSession
r0216,1,stripe,GET,/v1/financial_connections/transactions,GetFinancialConnectionsTransactions
r0217,6,stripe,GET,/v1/financial_connections/transactions/{transaction},GetFinancialConnectionsTransactionsTransaction
r0218,1,stripe,GET,/v1/forwarding/requests,GetForwardingRequests
r0219,14,stripe,POST,/v1/forwarding/requests,PostForwardingRequests
r0220,10,stripe,GET,/v1/forwarding/requests/{id},GetForwardingRequestsId
r0221,14,stripe,GET,/v1/identity/verification_reports,GetIdentityVerificationReports
r0222,21,stripe,GET,/v1/identity/verification_reports/{report},GetIdentityVerificationReportsReport
r0223,20,stripe,GET,/v1/identity/verification_sessions,GetIdentityVerificationSessions
r0224,12,stripe,POST,/v1/identity/verification_sessions,PostIdentityVerificationSessions
r0225,18,stripe,GET,/v1/identity/verification_sessions/{session},GetIdentityVerificationSessionsSession
r0226,19,stripe,POST,/v1/identity/verification_sessions/{session},PostIdentityVerificationSessionsSession
r0227,15,stripe,POST,/v1/identity/verification_sessions/{session}/cancel,PostIdentityVerificationSessionsSessionCancel
r0228,9,stripe,POST,/v1/identity/verification_sessions/{session}/redact,PostIdentityVerificationSessionsSessionRedact
r0229,17,stripe,GET,/v1/invoice_payments,GetInvoicePayments
r0230,2,stripe,GET,/v1/invoice_payments/{invoice_payment},GetInvoicePaymentsInvoicePayment
r0231,9,stripe,GET,/v1/invoice_rendering_templates,GetInvoiceRenderingTemplates
r0232,18,stripe,GET,/v1/invoice_rendering_templates/{template},GetInvoiceRenderingTemplatesTemplate
r0233,19,stripe,POST,/v1/invoice_rendering_templates/{template}/archive,PostInvoiceRenderingTemplatesTemplateArchive
r0234,15,stripe,POST,/v1/invoice_rendering_templates/{template}/unarchive,PostInvoiceRenderingTemplatesTemplateUnarchive
r0235,6,stripe,GET,/v1/invoiceitems,GetInvoiceitems
r0236,13,stripe,POST,/v1/invoiceitems,PostInvoiceitems
r0237,7,stripe,GET,/v1/invoiceitems/{invoiceitem},GetInvoiceitemsInvoiceitem
r0238,10,stripe,POST,/v1/invoiceitems/{invoiceitem},PostInvoiceitemsInvoiceitem
r0239,5,stripe,DELETE,/v1/invoiceitems/{invoiceitem},DeleteInvoiceitemsInvoiceitem
r0240,5,stripe,GET,/v1/invoices,GetInvoices
r0241,4,stripe,POST,/v1/invoices,PostInvoices
r0242,16,stripe,POST,/v1/invoices/create_preview,PostInvoicesCreatePreview
r0243,13,stripe,GET,/v1/invoices/search,GetInvoicesSearch
r0244,2,stripe,GET,/v1/invoices/{invoice},GetInvoicesInvoice
r0245,10,stripe,POST,/v1/invoices/{invoice},PostInvoicesInvoice
r0246,21,stripe,DELETE,/v1/invoices/{invoice},DeleteInvoicesInvoice
r0247,15,stripe,POST,/v1/invoices/{invoice}/add_lines,PostInvoicesInvoiceAddLines
r0248,19,stripe,POST,/v1/invoices/{invoice}/attach_payment,PostInvoicesInvoiceAttachPayment
r0249,18,stripe,POST,/v1/invoices/{invoice}/finalize,PostInvoicesInvoiceFinalize
r0250,4,stripe,GET,/v1/invoices/{invoice}/lines,GetInvoicesInvoiceLines
r0251,1,stripe,POST,/v1/invoices/{invoice}/lines/{line_item_id},PostInvoicesInvoiceLinesLineItemId
r0252,20,stripe,POST,/v1/invoices/{invoice}/mark_uncollectible,PostInvoicesInvoiceMarkUncollectible
r0253,3,stripe,POST,/v1/invoices/{invoice}/pay,PostInvoicesInvoicePay
r0254,3,stripe,POST,/v1/invoices/{invoice}/remove_lines,PostInvoicesInvoiceRemoveLines
r0255,14,stripe,POST,/v1/invoices/{invoice}/send,PostInvoicesInvoiceSend
r0256,14,stripe,POST,/v1/invoices/{invoice}/update_lines,PostInvoicesInvoiceUpdateLines
r0257,5,stripe,POST,/v1/invoices/{invoice}/void,PostInvoicesInvoiceVoid
r0258,12,stripe,GET,/v1/issuing/authorizations,GetIssuingAuthorizations
r0259,2,stripe,GET,/v1/issuing/authorizations/{authorization},GetIssuingAuthorizationsAuthorization
r0260,21,stripe,POST,/v1/issuing/authorizations/{authorization},PostIssuingAuthorizationsAuthorization
r0261,2,stripe,POST,/v1/issuing/authorizations/{authorization}/approve,PostIssuingAuthorizationsAuthorizationApprove
r0262,6,stripe,POST,/v1/issuing/authorizations/{authorization}/decline,PostIssuingAuthorizationsAuthorizationDecline
r0263,7,stripe,GET,/v1/issuing/cardholders,GetIssuingCardholders
r0264,14,stripe,POST,/v1/issuing/cardholders,PostIssuingCardholders
r0265,1,stripe,GET,/v1/issuing/cardholders/{cardholder},GetIssuingCardholdersCardholder
r0266,12,stripe,POST,/v1/issuing/cardholders/{cardholder},PostIssuingCardholdersCardholder
r0267,2,stripe,GET,/v1/issuing/cards,GetIssuingCards
r0268,18,stripe,POST,/v1/issuing/cards,PostIssuingCards
r0269,11,stripe,GET,/v1/issuing/cards/{card},GetIssuingCardsCard
r0270,16,stripe,POST,/v1/issuing/cards/{card},PostIssuingCardsCard
r0271,8,stripe,GET,/v1/issuing/disputes,GetIssuingDisputes
r0272,2,stripe,POST,/v1/issuing/disputes,PostIssuingDisputes
r0273,17,stripe,GET,/v1/issuing/disputes/{dispute},GetIssuingDisputesDispute
r0274,17,stripe,POST,/v1/issuing/disputes/{dispute},PostIssuingDisputesDispute
r0275,16,stripe,POST,/v1/issuing/disputes/{dispute}/submit,PostIssuingDisputesDisputeSubmit
r0276,8,stripe,GET,/v1/issuing/personalization_designs,GetIssuingPersonalizationDesigns
r0277,1,stripe,POST,/v1/issuing/personalization_designs,PostIssuingPersonalizationDesigns
r0278,3,stripe,GET,/v1/issuing/personalization_designs/{personalization_design},GetIssuingPersonalizationDesignsPersonalizationDesign
r0279,13,stripe,POST,/v1/issuing/personalization_designs/{personalization_design},PostIssuingPersonalizationDesignsPersonalizationDesign
r0280,12,stripe,GET,/v1/issuing/physical_bundles,GetIssuingPhysicalBundles
r0281,5,stripe,GET,/v1/issuing/physical_bundles/{physical_bundle},GetIssuingPhysicalBundlesPhysicalBundle
r0282,17,stripe,GET,/v1/issuing/settlements/{settlement},GetIssuingSettlementsSettlement
r0283,21,stripe,POST,/v1/issuing/settlements/{settlement},PostIssuingSettlementsSettlement
r0284,20,stripe,GET,/v1/issuing/tokens,GetIssuingTokens
r0285,9,stripe,GET,/v1/issuing/tokens/{token},GetIssuingTokensToken
r0286,6,stripe,POST,/v1/issuing/tokens/{token},PostIssuingTokensToken
r0287,11,stripe,GET,/v1/issuing/transactions,GetIssuingTransactions
r0288,15,stripe,GET,/v1/issuing/transactions/{transaction},GetIssuingTransactionsTransaction
r0289,2,stripe,POST,/v1/issuing/transactions/{transaction},PostIssuingTransactionsTransaction
r0290,10,stripe,POST,/v1/link_account_sessions,PostLinkAccountSessions
r0291,2,stripe,GET,/v1/link_account_sessions/{session},GetLinkAccountSessionsSession
r0292,19,stripe,GET,/v1/linked_accounts,GetLinkedAccounts
r0293,13,stripe,GET,/v1/linked_accounts/{account},GetLinkedAccountsAccount
r0294,9,stripe,POST,/v1/linked_accounts/{account}/disconnect,PostLinkedAccountsAccountDisconnect
r0295,20,stripe,GET,/v1/linked_accounts/{account}/owners,GetLinkedAccountsAccountOwners
r0296,10,stripe,POST,/v1/linked_accounts/{account}/refresh,PostLinkedAccountsAccountRefresh
r0297,2,stripe,GET,/v1/mandates/{mandate},GetMandatesMandate
r0298,2,stripe,GET,/v1/payment_attempt_records,GetPaymentAttemptRecords
r0299,4,stripe,GET,/v1/payment_attempt_records/{id},GetPaymentAttemptRecordsId
r0300,3,stripe,GET,/v1/payment_intents,GetPaymentIntents
r0301,20,stripe,POST,/v1/payment_intents,PostPaymentIntents
r0302,5,stripe,GET,/v1/payment_intents/search,GetPaymentIntentsSearch
r0303,17,stripe,GET,/v1/payment_intents/{intent},GetPaymentIntentsIntent
r0304,13,stripe,POST,/v1/payment_intents/{intent},PostPaymentIntentsIntent
r0305,13,stripe,GET,/v1/payment_intents/{intent}/amount_details_line_items,GetPaymentIntentsIntentAmountDetailsLineItems
r0306,3,stripe,POST,/v1/payment_intents/{intent}/apply_customer_balance,PostPaymentIntentsIntentApplyCustomerBalance
r0307,8,stripe,POST,/v1/payment_intents/{intent}/cancel,PostPaymentIntentsIntentCancel
r0308,11,stripe,POST,/v1/payment_intents/{intent}/capture,PostPaymentIntentsIntentCapture
r0309,5,stripe,POST,/v1/payment_intents/{intent}/confirm,PostPaymentIntentsIntentConfirm
r0310,15,stripe,POST,/v1/payment_intents/{intent}/increment_authorization,PostPaymentIntentsIntentIncrementAuthorization
r0311,4,stripe,POST,/v1/payment_intents/{intent}/verify_microdeposits,PostPaymentIntentsIntentVerifyMicrodeposits
r0312,16,stripe,GET,/v1/payment_links,GetPaymentLinks
r0313,1,stripe,POST,/v1/payment_links,PostPaymentLinks
r0314,20,stripe,GET,/v1/payment_links/{payment_link},GetPaymentLinksPaymentLink
r0315,20,stripe,POST,/v1/payment_links/{payment_link},PostPaymentLinksPaymentLink
r0316,7,stripe,GET,/v1/payment_links/{payment_link}/line_items,GetPaymentLinksPaymentLinkLineItems
r0317,6,stripe,GET,/v1/payment_method_configurations,GetPaymentMethodConfigurations
r0318,15,stripe,POST,/v1/payment_method_configurations,PostPaymentMethodConfigurations
r0319,13,stripe,GET,/v1/payment_method_configurations/{configuration},GetPaymentMethodConfigurationsConfiguration
